Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
Jony Ñíguez,33,Spain,66,66,260000.0,2000.0,1774,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CDM,20.0,"Jan 1, 2018",0,2019,5'9,159lbs,58+2,58+2,58+2,57+2,59+2,59+2,59+2,57+2,60+2,60+2,60+2,58+2,62+2,62+2,62+2,58+2,61+2,65+2,65+2,65+2,61+2,61+2,64+2,64+2,64+2,61+2,42.0,45.0,45.0,65.0,51.0,53.0,53.0,51.0,60.0,58.0,64.0,61.0,70.0,67.0,73.0,75.0,75.0,71.0,68.0,65.0,77.0,68.0,61.0,64.0,50.0,54.0,68.0,64.0,58.0,13.0,7.0,16.0,10.0,6.0,€403K,Midfielder,31-35
Isidoro,31,Spain,66,66,425000.0,1000.0,1725,Right,1.0,3.0,2.0,Low/ Medium,Normal,No,RB,17.0,"Jan 16, 2018",0,2019,5'11,157lbs,51+2,51+2,51+2,54+2,51+2,51+2,51+2,54+2,52+2,52+2,52+2,56+2,55+2,55+2,55+2,56+2,64+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,64+2,66.0,27.0,47.0,58.0,35.0,52.0,59.0,44.0,60.0,53.0,70.0,73.0,75.0,61.0,61.0,65.0,87.0,73.0,72.0,38.0,78.0,63.0,52.0,43.0,49.0,48.0,62.0,66.0,70.0,15.0,16.0,12.0,10.0,13.0,€531K,Defender,31-35
Jordi Quintillà,24,Spain,66,70,825000.0,4000.0,1754,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,CDM,8.0,"Jun 19, 2018",0,2020,5'10,154lbs,57+2,57+2,57+2,62+2,62+2,62+2,62+2,62+2,65+2,65+2,65+2,64+2,65+2,65+2,65+2,64+2,61+2,61+2,61+2,61+2,61+2,60+2,56+2,56+2,56+2,60+2,57.0,45.0,54.0,73.0,43.0,65.0,68.0,70.0,69.0,69.0,66.0,69.0,78.0,64.0,81.0,60.0,53.0,65.0,56.0,56.0,48.0,56.0,52.0,69.0,56.0,58.0,52.0,57.0,52.0,9.0,10.0,12.0,13.0,7.0,€1.3M,Midfielder,22-25
Andrés Prieto,24,Spain,66,72,650000.0,2000.0,1084,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,No,GK,13.0,"Jul 4, 2017",0,2019,6'4,205lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,19.0,13.0,31.0,15.0,18.0,17.0,20.0,20.0,16.0,37.0,42.0,33.0,57.0,30.0,22.0,52.0,44.0,76.0,18.0,19.0,18.0,19.0,32.0,23.0,46.0,16.0,14.0,13.0,64.0,66.0,65.0,69.0,67.0,€1.2M,Goalkeeper,22-25
Isaac Carcelén,25,Spain,66,70,675000.0,2000.0,1764,Right,1.0,3.0,2.0,Medium/ Low,Normal,No,RM,16.0,"Jul 21, 2018",0,2019,5'10,165lbs,57+2,57+2,57+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,63+2,60+2,60+2,60+2,63+2,65+2,62+2,62+2,62+2,65+2,65+2,62+2,62+2,62+2,65+2,64.0,34.0,60.0,62.0,26.0,63.0,62.0,69.0,58.0,59.0,75.0,80.0,71.0,60.0,76.0,58.0,59.0,89.0,69.0,43.0,66.0,59.0,67.0,56.0,46.0,59.0,58.0,64.0,63.0,9.0,11.0,11.0,10.0,7.0,€1.1M,Midfielder,22-25
Joni Montiel,19,Spain,66,76,1000000.0,3000.0,1522,Left,1.0,2.0,3.0,Medium/ Low,Lean,No,CAM,34.0,0,Rayo Vallecano,"Jun 30, 2019",5'8,148lbs,57+2,57+2,57+2,62+2,62+2,62+2,62+2,62+2,64+2,64+2,64+2,61+2,61+2,61+2,61+2,61+2,51+2,54+2,54+2,54+2,51+2,49+2,47+2,47+2,47+2,49+2,39.0,61.0,45.0,68.0,30.0,65.0,41.0,38.0,69.0,69.0,65.0,61.0,60.0,61.0,68.0,40.0,46.0,46.0,37.0,63.0,59.0,38.0,64.0,63.0,47.0,55.0,56.0,37.0,39.0,10.0,12.0,10.0,9.0,6.0,0,Midfielder,16-21
Pablo Larrea,24,Spain,66,73,775000.0,3000.0,1723,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CDM,8.0,"Jul 5, 2017",0,2019,5'9,143lbs,58+2,58+2,58+2,62+2,63+2,63+2,63+2,62+2,65+2,65+2,65+2,63+2,66+2,66+2,66+2,63+2,62+2,64+2,64+2,64+2,62+2,61+2,59+2,59+2,59+2,61+2,46.0,61.0,36.0,70.0,34.0,65.0,57.0,52.0,68.0,67.0,64.0,56.0,71.0,63.0,74.0,54.0,66.0,69.0,57.0,65.0,52.0,64.0,61.0,68.0,44.0,50.0,62.0,65.0,62.0,7.0,10.0,13.0,8.0,12.0,€1.4M,Midfielder,22-25
Cris Salvador,23,Spain,66,72,875000.0,3000.0,1681,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CM,20.0,"Jul 29, 2016",0,2019,6'0,170lbs,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,62+2,62+2,62+2,61+2,64+2,64+2,64+2,61+2,60+2,63+2,63+2,63+2,60+2,59+2,60+2,60+2,60+2,59+2,49.0,45.0,54.0,70.0,39.0,61.0,49.0,45.0,67.0,67.0,61.0,60.0,66.0,61.0,67.0,61.0,69.0,73.0,71.0,52.0,63.0,59.0,58.0,67.0,39.0,55.0,54.0,60.0,55.0,11.0,9.0,7.0,5.0,7.0,€1.6M,Midfielder,22-25
Arturo Molina,22,Spain,66,74,950000.0,6000.0,1744,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,31.0,"Jul 7, 2017",0,2019,6'0,165lbs,63+2,63+2,63+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,63+2,63+2,63+2,65+2,61+2,60+2,60+2,60+2,61+2,59+2,57+2,57+2,57+2,59+2,63.0,60.0,52.0,70.0,57.0,71.0,49.0,52.0,60.0,71.0,72.0,66.0,54.0,58.0,70.0,70.0,52.0,55.0,61.0,62.0,54.0,56.0,61.0,62.0,61.0,75.0,49.0,59.0,57.0,14.0,14.0,13.0,10.0,9.0,€2.2M,Midfielder,22-25
Alex Pozo,19,Spain,66,75,975000.0,2000.0,1649,Right,1.0,3.0,3.0,High/ Low,Normal,No,LM,9.0,0,Sevilla FC,"Jun 30, 2019",5'8,137lbs,63+2,63+2,63+2,66+2,64+2,64+2,64+2,66+2,65+2,65+2,65+2,65+2,59+2,59+2,59+2,65+2,48+2,44+2,44+2,44+2,48+2,45+2,36+2,36+2,36+2,45+2,65.0,65.0,61.0,67.0,64.0,67.0,59.0,52.0,63.0,70.0,75.0,72.0,82.0,55.0,82.0,62.0,64.0,62.0,43.0,70.0,31.0,17.0,58.0,59.0,58.0,55.0,23.0,26.0,20.0,10.0,13.0,7.0,12.0,15.0,0,Midfielder,16-21
José Ángel,26,Spain,66,69,775000.0,2000.0,1783,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,10.0,"Mar 17, 2017",0,2019,6'0,163lbs,58+2,58+2,58+2,61+2,60+2,60+2,60+2,61+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,63+2,64+2,65+2,65+2,65+2,64+2,63+2,62+2,62+2,62+2,63+2,65.0,44.0,48.0,64.0,39.0,57.0,64.0,64.0,66.0,65.0,60.0,65.0,62.0,68.0,58.0,62.0,57.0,79.0,69.0,63.0,79.0,66.0,64.0,67.0,59.0,67.0,65.0,59.0,53.0,13.0,10.0,8.0,9.0,12.0,€1M,Midfielder,26-30
Olavide,22,Spain,66,74,950000.0,3000.0,1755,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,RM,27.0,"Oct 7, 2014",0,2019,5'10,154lbs,59+2,59+2,59+2,65+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,58+2,58+2,58+2,58+2,58+2,55+2,52+2,52+2,52+2,55+2,66.0,58.0,42.0,68.0,49.0,71.0,74.0,73.0,64.0,69.0,59.0,61.0,70.0,60.0,68.0,50.0,55.0,64.0,62.0,59.0,55.0,49.0,65.0,67.0,71.0,58.0,45.0,52.0,45.0,14.0,15.0,10.0,16.0,9.0,€1.7M,Midfielder,22-25
Berrocal,18,Spain,66,80,1200000.0,2000.0,1554,Right,1.0,2.0,2.0,Low/ Medium,Normal,No,CB,37.0,"Jul 1, 2017",0,2022,6'0,159lbs,47+2,47+2,47+2,45+2,46+2,46+2,46+2,45+2,48+2,48+2,48+2,48+2,53+2,53+2,53+2,48+2,58+2,62+2,62+2,62+2,58+2,61+2,65+2,65+2,65+2,61+2,31.0,24.0,65.0,62.0,34.0,39.0,31.0,35.0,56.0,56.0,63.0,62.0,63.0,60.0,68.0,54.0,73.0,66.0,65.0,37.0,65.0,68.0,33.0,41.0,49.0,54.0,62.0,69.0,66.0,11.0,12.0,12.0,11.0,11.0,€3.3M,Defender,16-21
Abdón,25,Spain,66,71,875000.0,3000.0,1672,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,9.0,"Jul 4, 2017",0,2021,5'11,174lbs,64+2,64+2,64+2,61+2,62+2,62+2,62+2,61+2,59+2,59+2,59+2,60+2,54+2,54+2,54+2,60+2,46+2,43+2,43+2,43+2,46+2,44+2,40+2,40+2,40+2,44+2,56.0,65.0,57.0,56.0,64.0,57.0,68.0,69.0,53.0,65.0,70.0,68.0,78.0,61.0,69.0,77.0,74.0,63.0,64.0,70.0,42.0,25.0,65.0,45.0,58.0,49.0,29.0,23.0,18.0,10.0,11.0,16.0,15.0,11.0,€1.4M,Attacker,22-25
José Lara,18,Spain,66,81,1300000.0,2000.0,1594,Left,1.0,3.0,2.0,Medium/ Low,Normal,No,RM,36.0,"Dec 1, 2017",0,2019,5'6,132lbs,60+2,60+2,60+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,65+2,60+2,60+2,60+2,65+2,51+2,48+2,48+2,48+2,51+2,48+2,39+2,39+2,39+2,48+2,66.0,62.0,45.0,66.0,58.0,68.0,57.0,49.0,65.0,70.0,72.0,74.0,66.0,58.0,82.0,62.0,46.0,51.0,42.0,51.0,33.0,31.0,58.0,65.0,61.0,49.0,28.0,36.0,28.0,10.0,6.0,7.0,14.0,7.0,€3.6M,Midfielder,16-21
Borja Sánchez,22,Spain,66,77,1100000.0,3000.0,1623,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CAM,31.0,"Jul 13, 2018",0,2019,6'2,174lbs,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,64+2,62+2,62+2,62+2,64+2,52+2,52+2,52+2,52+2,52+2,50+2,45+2,45+2,45+2,50+2,60.0,59.0,48.0,67.0,44.0,67.0,58.0,58.0,65.0,69.0,66.0,63.0,69.0,60.0,58.0,54.0,52.0,60.0,62.0,57.0,50.0,34.0,64.0,67.0,55.0,62.0,37.0,35.0,36.0,12.0,13.0,11.0,6.0,7.0,€2M,Midfielder,22-25
Dani Martín,19,Spain,66,78,875000.0,1000.0,1056,Right,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,1.0,"Jul 1, 2016",0,2021,6'1,168lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,13.0,13.0,28.0,14.0,12.0,16.0,13.0,26.0,15.0,48.0,46.0,40.0,63.0,43.0,21.0,61.0,30.0,66.0,11.0,22.0,15.0,9.0,32.0,20.0,46.0,12.0,14.0,11.0,64.0,65.0,65.0,64.0,69.0,€1.6M,Goalkeeper,16-21
Corpas,26,Spain,66,66,700000.0,3000.0,1647,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RM,17.0,"Jul 3, 2018",0,2020,5'9,146lbs,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,64+2,64+2,64+2,65+2,59+2,59+2,59+2,65+2,53+2,49+2,49+2,49+2,53+2,49+2,42+2,42+2,42+2,49+2,66.0,59.0,46.0,67.0,53.0,70.0,55.0,60.0,65.0,69.0,74.0,73.0,75.0,52.0,67.0,64.0,57.0,65.0,59.0,55.0,34.0,21.0,55.0,61.0,59.0,66.0,50.0,29.0,34.0,15.0,14.0,6.0,7.0,11.0,€1.1M,Midfielder,26-30
Óscar Pinchi,22,Spain,66,77,1100000.0,11000.0,1667,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,LM,46.0,"Jul 2, 2018",0,2020,5'8,137lbs,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,65+2,61+2,61+2,61+2,65+2,55+2,53+2,53+2,53+2,55+2,52+2,47+2,47+2,47+2,52+2,67.0,66.0,44.0,65.0,55.0,69.0,61.0,44.0,63.0,70.0,69.0,69.0,73.0,62.0,80.0,65.0,55.0,48.0,51.0,70.0,39.0,44.0,61.0,59.0,47.0,63.0,50.0,39.0,34.0,5.0,12.0,6.0,12.0,13.0,€2.5M,Midfielder,22-25
Borja,21,Spain,66,74,825000.0,2000.0,1715,Right,1.0,3.0,2.0,Medium/ High,Normal,No,RB,17.0,"Aug 1, 2018",0,2021,5'9,148lbs,53+2,53+2,53+2,56+2,54+2,54+2,54+2,56+2,55+2,55+2,55+2,58+2,56+2,56+2,56+2,58+2,64+2,61+2,61+2,61+2,64+2,64+2,64+2,64+2,64+2,64+2,61.0,31.0,58.0,59.0,41.0,59.0,58.0,37.0,49.0,61.0,72.0,70.0,67.0,64.0,83.0,58.0,73.0,71.0,68.0,49.0,71.0,67.0,48.0,46.0,46.0,61.0,60.0,63.0,67.0,15.0,10.0,12.0,10.0,11.0,€1.5M,Defender,16-21
Sergio Gil,22,Spain,66,74,825000.0,2000.0,1749,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,CDM,21.0,"Aug 31, 2016",0,2019,6'0,150lbs,57+2,57+2,57+2,62+2,61+2,61+2,61+2,62+2,64+2,64+2,64+2,64+2,66+2,66+2,66+2,64+2,63+2,64+2,64+2,64+2,63+2,62+2,61+2,61+2,61+2,62+2,69.0,40.0,60.0,73.0,47.0,66.0,55.0,47.0,70.0,71.0,63.0,56.0,69.0,60.0,68.0,59.0,63.0,60.0,58.0,47.0,66.0,63.0,62.0,67.0,57.0,61.0,45.0,67.0,65.0,12.0,10.0,14.0,6.0,14.0,€1.5M,Midfielder,22-25
Isma Cerro,22,Spain,66,73,900000.0,3000.0,1614,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,RM,11.0,"Jul 21, 2016",0,2019,5'10,161lbs,61+2,61+2,61+2,66+2,65+2,65+2,65+2,66+2,65+2,65+2,65+2,64+2,58+2,58+2,58+2,64+2,48+2,45+2,45+2,45+2,48+2,44+2,37+2,37+2,37+2,44+2,58.0,64.0,32.0,60.0,68.0,71.0,62.0,60.0,56.0,67.0,75.0,72.0,74.0,67.0,71.0,58.0,58.0,52.0,51.0,57.0,52.0,26.0,65.0,62.0,65.0,60.0,20.0,33.0,18.0,10.0,6.0,13.0,5.0,6.0,€1.6M,Midfielder,22-25
Álex Cobo,22,Spain,66,76,800000.0,2000.0,1160,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,27.0,"Jul 13, 2016",0,2019,6'0,172lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,10.0,26.0,30.0,11.0,14.0,25.0,24.0,32.0,18.0,45.0,44.0,61.0,59.0,50.0,25.0,60.0,37.0,65.0,27.0,22.0,22.0,14.0,35.0,24.0,36.0,11.0,12.0,11.0,65.0,68.0,60.0,65.0,67.0,€1.4M,Goalkeeper,22-25
Víctor,21,Spain,66,79,1200000.0,2000.0,1697,Right,1.0,2.0,3.0,High/ Medium,Normal,No,RM,37.0,"Jul 1, 2018",0,2019,5'11,170lbs,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,62+2,62+2,62+2,64+2,60+2,60+2,60+2,64+2,58+2,55+2,55+2,55+2,58+2,57+2,52+2,52+2,52+2,57+2,65.0,66.0,55.0,66.0,61.0,68.0,48.0,49.0,60.0,66.0,72.0,75.0,61.0,51.0,66.0,64.0,60.0,70.0,60.0,61.0,45.0,45.0,61.0,54.0,62.0,57.0,40.0,59.0,45.0,11.0,6.0,12.0,7.0,6.0,€2.8M,Midfielder,16-21
Rober Correa,25,Spain,66,69,675000.0,3000.0,1689,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,RB,4.0,"Aug 7, 2017",0,2019,6'0,170lbs,53+2,53+2,53+2,55+2,53+2,53+2,53+2,55+2,53+2,53+2,53+2,56+2,55+2,55+2,55+2,56+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,64+2,64+2,68.0,38.0,58.0,61.0,41.0,46.0,43.0,44.0,52.0,59.0,68.0,75.0,70.0,58.0,75.0,64.0,71.0,63.0,70.0,36.0,74.0,69.0,44.0,54.0,41.0,58.0,55.0,69.0,66.0,14.0,10.0,12.0,12.0,9.0,€1.1M,Defender,22-25
Borja Galán,25,Spain,66,68,775000.0,3000.0,1579,Right,1.0,2.0,3.0,Medium/ Medium,Normal,No,LM,23.0,"Jul 5, 2018",0,2020,6'0,161lbs,65+2,65+2,65+2,63+2,65+2,65+2,65+2,63+2,63+2,63+2,63+2,64+2,59+2,59+2,59+2,64+2,47+2,47+2,47+2,47+2,47+2,44+2,40+2,40+2,40+2,44+2,67.0,68.0,59.0,63.0,53.0,64.0,42.0,43.0,65.0,70.0,52.0,64.0,37.0,66.0,68.0,70.0,66.0,63.0,61.0,59.0,45.0,16.0,69.0,60.0,62.0,54.0,51.0,16.0,10.0,13.0,10.0,9.0,5.0,13.0,€1.3M,Midfielder,22-25
Pastrana,21,Spain,65,75,875000.0,4000.0,1555,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,LM,34.0,"Jul 1, 2017",0,2019,5'11,154lbs,59+2,59+2,59+2,64+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,59+2,59+2,59+2,64+2,49+2,47+2,47+2,47+2,49+2,46+2,40+2,40+2,40+2,46+2,64.0,55.0,55.0,68.0,38.0,69.0,52.0,51.0,66.0,72.0,75.0,70.0,73.0,58.0,62.0,49.0,56.0,46.0,48.0,56.0,42.0,29.0,57.0,55.0,56.0,46.0,35.0,24.0,23.0,10.0,15.0,7.0,8.0,11.0,€2M,Midfielder,16-21
Avilés,20,Spain,65,74,850000.0,5000.0,1426,Right,1.0,4.0,4.0,Medium/ Medium,Lean,No,RM,33.0,"Jan 1, 2018",0,2020,5'11,165lbs,58+2,58+2,58+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,64+2,57+2,57+2,57+2,64+2,47+2,43+2,43+2,43+2,47+2,43+2,34+2,34+2,34+2,43+2,64.0,61.0,44.0,65.0,35.0,68.0,40.0,42.0,61.0,70.0,68.0,70.0,52.0,58.0,58.0,52.0,48.0,54.0,55.0,32.0,25.0,19.0,62.0,60.0,51.0,43.0,20.0,21.0,22.0,9.0,14.0,6.0,9.0,11.0,€2M,Midfielder,16-21
Óscar Whalley,24,Spain,65,70,525000.0,2000.0,1136,Left,1.0,3.0,1.0,Medium/ Medium,Lean,No,GK,1.0,"Jul 1, 2018",0,2021,6'3,176lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,17.0,13.0,32.0,14.0,16.0,14.0,13.0,30.0,18.0,42.0,43.0,36.0,57.0,40.0,24.0,64.0,42.0,73.0,10.0,24.0,19.0,13.0,49.0,24.0,51.0,23.0,18.0,16.0,66.0,65.0,68.0,63.0,66.0,€696K,Goalkeeper,22-25
Edu Espiau,23,Spain,65,71,750000.0,3000.0,1525,Right,1.0,3.0,2.0,Medium/ Low,Normal,No,ST,28.0,"Jan 31, 2018",0,2019,6'1,174lbs,63+2,63+2,63+2,59+2,62+2,62+2,62+2,59+2,60+2,60+2,60+2,58+2,55+2,55+2,55+2,58+2,43+2,42+2,42+2,42+2,43+2,41+2,38+2,38+2,38+2,41+2,42.0,65.0,70.0,59.0,55.0,62.0,47.0,39.0,53.0,61.0,62.0,63.0,56.0,64.0,55.0,62.0,70.0,60.0,62.0,63.0,38.0,22.0,65.0,53.0,59.0,51.0,21.0,18.0,19.0,10.0,14.0,15.0,6.0,15.0,€1.4M,Attacker,22-25
Escriche,20,Spain,65,75,875000.0,5000.0,1552,Right,1.0,3.0,2.0,High/ Medium,Lean,No,RS,11.0,0,SD Huesca,"Jun 30, 2019",6'0,165lbs,64+2,64+2,64+2,60+2,63+2,63+2,63+2,60+2,61+2,61+2,61+2,59+2,53+2,53+2,53+2,59+2,43+2,41+2,41+2,41+2,43+2,41+2,39+2,39+2,39+2,41+2,35.0,69.0,69.0,63.0,59.0,61.0,49.0,46.0,40.0,62.0,69.0,68.0,61.0,60.0,70.0,64.0,68.0,63.0,54.0,60.0,32.0,13.0,65.0,55.0,64.0,49.0,48.0,17.0,14.0,12.0,8.0,11.0,13.0,10.0,0,Attacker,16-21
Airam,30,Spain,65,65,525000.0,2000.0,1630,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,ST,24.0,0,Extremadura UD,"Jun 30, 2019",5'11,172lbs,64+2,64+2,64+2,61+2,62+2,62+2,62+2,61+2,62+2,62+2,62+2,60+2,57+2,57+2,57+2,60+2,46+2,46+2,46+2,46+2,46+2,44+2,41+2,41+2,41+2,44+2,45.0,66.0,67.0,62.0,60.0,54.0,54.0,48.0,56.0,63.0,63.0,69.0,67.0,64.0,61.0,60.0,75.0,72.0,68.0,59.0,51.0,31.0,70.0,61.0,76.0,56.0,25.0,15.0,20.0,7.0,7.0,11.0,9.0,14.0,0,Attacker,26-30
Loureiro,21,Spain,65,73,675000.0,2000.0,1559,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,RB,15.0,"Jul 1, 2017",0,2020,5'11,168lbs,51+2,51+2,51+2,55+2,53+2,53+2,53+2,55+2,52+2,52+2,52+2,56+2,53+2,53+2,53+2,56+2,63+2,59+2,59+2,59+2,63+2,64+2,64+2,64+2,64+2,64+2,59.0,33.0,62.0,59.0,36.0,63.0,38.0,37.0,31.0,65.0,63.0,62.0,49.0,65.0,81.0,32.0,58.0,68.0,69.0,28.0,54.0,62.0,51.0,37.0,44.0,50.0,58.0,73.0,69.0,9.0,7.0,13.0,11.0,13.0,€1.2M,Defender,16-21
Javi Hernández,20,Spain,65,79,1100000.0,18000.0,1601,Left,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,33.0,0,Real Madrid,"Jun 30, 2020",6'0,159lbs,53+2,53+2,53+2,56+2,54+2,54+2,54+2,56+2,53+2,53+2,53+2,58+2,54+2,54+2,54+2,58+2,64+2,60+2,60+2,60+2,64+2,64+2,63+2,63+2,63+2,64+2,67.0,24.0,61.0,62.0,24.0,60.0,60.0,30.0,46.0,64.0,72.0,71.0,53.0,55.0,57.0,60.0,66.0,64.0,69.0,35.0,60.0,65.0,58.0,40.0,40.0,52.0,64.0,65.0,62.0,14.0,6.0,9.0,6.0,12.0,0,Defender,16-21
Fran Gámez,26,Spain,65,66,525000.0,2000.0,1677,Right,1.0,3.0,2.0,High/ Medium,Normal,No,RB,15.0,"Jan 29, 2018",0,2020,5'9,157lbs,57+2,57+2,57+2,58+2,57+2,57+2,57+2,58+2,57+2,57+2,57+2,60+2,58+2,58+2,58+2,60+2,63+2,62+2,62+2,62+2,63+2,64+2,63+2,63+2,63+2,64+2,55.0,46.0,60.0,63.0,37.0,60.0,62.0,33.0,57.0,64.0,73.0,75.0,61.0,61.0,74.0,57.0,60.0,72.0,65.0,42.0,60.0,59.0,51.0,50.0,41.0,54.0,64.0,66.0,65.0,6.0,11.0,10.0,10.0,7.0,€853K,Defender,26-30
Borja García,28,Spain,65,67,500000.0,2000.0,1424,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,5.0,"Aug 7, 2017",0,2019,5'11,163lbs,41+2,41+2,41+2,41+2,42+2,42+2,42+2,41+2,44+2,44+2,44+2,45+2,51+2,51+2,51+2,45+2,56+2,61+2,61+2,61+2,56+2,58+2,63+2,63+2,63+2,58+2,27.0,19.0,48.0,61.0,23.0,34.0,21.0,25.0,61.0,56.0,55.0,62.0,47.0,56.0,61.0,42.0,77.0,63.0,70.0,27.0,73.0,62.0,26.0,37.0,39.0,58.0,69.0,66.0,64.0,12.0,9.0,12.0,9.0,11.0,€813K,Defender,26-30
Guridi,23,Spain,65,73,775000.0,6000.0,1560,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,25.0,"Jul 1, 2014",0,2022,5'10,141lbs,57+2,57+2,57+2,61+2,62+2,62+2,62+2,61+2,64+2,64+2,64+2,60+2,63+2,63+2,63+2,60+2,55+2,57+2,57+2,57+2,55+2,55+2,51+2,51+2,51+2,55+2,44.0,63.0,43.0,72.0,38.0,67.0,45.0,45.0,68.0,65.0,54.0,62.0,62.0,63.0,74.0,51.0,43.0,37.0,32.0,62.0,38.0,61.0,60.0,62.0,43.0,58.0,35.0,65.0,53.0,12.0,8.0,9.0,11.0,13.0,€1.8M,Midfielder,22-25
Fabio González,21,Spain,65,73,700000.0,2000.0,1697,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,27.0,"Jul 1, 2016",0,2021,5'9,143lbs,59+2,59+2,59+2,59+2,60+2,60+2,60+2,59+2,61+2,61+2,61+2,60+2,62+2,62+2,62+2,60+2,60+2,63+2,63+2,63+2,60+2,61+2,62+2,62+2,62+2,61+2,45.0,57.0,63.0,70.0,41.0,59.0,50.0,44.0,65.0,64.0,65.0,60.0,63.0,62.0,75.0,56.0,70.0,61.0,61.0,56.0,59.0,65.0,55.0,59.0,48.0,58.0,63.0,62.0,58.0,11.0,7.0,11.0,7.0,5.0,€1.3M,Midfielder,16-21
Alex Vallejo,26,Spain,65,69,575000.0,2000.0,1559,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CDM,21.0,"Jul 1, 2017",0,2019,6'2,163lbs,51+2,51+2,51+2,53+2,53+2,53+2,53+2,53+2,57+2,57+2,57+2,53+2,60+2,60+2,60+2,53+2,56+2,63+2,63+2,63+2,56+2,56+2,64+2,64+2,64+2,56+2,54.0,39.0,49.0,69.0,42.0,49.0,40.0,39.0,67.0,70.0,33.0,34.0,68.0,63.0,41.0,47.0,72.0,30.0,82.0,48.0,61.0,64.0,49.0,62.0,48.0,55.0,60.0,67.0,63.0,14.0,6.0,12.0,11.0,6.0,€934K,Midfielder,26-30
