Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
Jorge Fellipe,29,Brazil,67,67,600000.0,4000.0,1340,Left,1.0,2.0,2.0,Medium/ High,Normal,No,CB,46.0,"Jan 31, 2018",0,2019,6'5,183lbs,42+2,42+2,42+2,38+2,40+2,40+2,40+2,38+2,40+2,40+2,40+2,41+2,47+2,47+2,47+2,41+2,54+2,60+2,60+2,60+2,54+2,56+2,66+2,66+2,66+2,56+2,32.0,23.0,69.0,55.0,30.0,42.0,35.0,35.0,45.0,51.0,31.0,35.0,32.0,67.0,33.0,39.0,50.0,52.0,78.0,24.0,78.0,68.0,25.0,30.0,40.0,55.0,66.0,68.0,63.0,6.0,5.0,12.0,14.0,7.0,€1.3M,Defender,26-30
Neris,26,Brazil,67,72,850000.0,3000.0,1487,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,27.0,"Jul 11, 2018",0,2020,6'3,194lbs,47+2,47+2,47+2,40+2,42+2,42+2,42+2,40+2,42+2,42+2,42+2,43+2,48+2,48+2,48+2,43+2,55+2,60+2,60+2,60+2,55+2,57+2,65+2,65+2,65+2,57+2,30.0,33.0,66.0,61.0,35.0,32.0,39.0,42.0,57.0,45.0,51.0,53.0,52.0,52.0,57.0,60.0,68.0,62.0,91.0,34.0,52.0,66.0,30.0,30.0,48.0,55.0,66.0,67.0,66.0,8.0,8.0,6.0,11.0,9.0,€1.8M,Defender,26-30
Rafael de Aseiro,26,Brazil,67,67,525000.0,4000.0,1112,Left,1.0,1.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2018",0,2021,6'3,187lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,11.0,17.0,34.0,10.0,14.0,14.0,12.0,28.0,18.0,41.0,44.0,38.0,65.0,40.0,31.0,46.0,62.0,53.0,12.0,34.0,20.0,10.0,38.0,28.0,60.0,15.0,19.0,12.0,67.0,59.0,58.0,68.0,71.0,€998K,Goalkeeper,26-30
Adaílton,27,Brazil,67,67,825000.0,3000.0,1740,Right,1.0,2.0,3.0,High/ Medium,Normal,No,ST,15.0,"Feb 9, 2016",0,2021,5'9,183lbs,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,63+2,63+2,63+2,64+2,57+2,57+2,57+2,64+2,50+2,47+2,47+2,47+2,50+2,46+2,43+2,43+2,43+2,46+2,60.0,65.0,60.0,62.0,55.0,71.0,57.0,65.0,53.0,68.0,69.0,75.0,89.0,64.0,67.0,70.0,77.0,73.0,78.0,66.0,62.0,24.0,58.0,52.0,67.0,56.0,34.0,13.0,22.0,11.0,15.0,14.0,15.0,9.0,€1M,Attacker,26-30
Ícaro,29,Brazil,67,67,600000.0,2000.0,1392,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,RCB,2.0,"Dec 11, 2017",0,2019,5'11,163lbs,42+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,43+2,44+2,44+2,44+2,43+2,56+2,57+2,57+2,57+2,56+2,59+2,65+2,65+2,65+2,59+2,27.0,17.0,62.0,48.0,25.0,40.0,21.0,20.0,30.0,56.0,60.0,65.0,63.0,64.0,64.0,37.0,86.0,58.0,71.0,17.0,64.0,67.0,28.0,32.0,32.0,58.0,68.0,68.0,64.0,9.0,8.0,7.0,9.0,5.0,€1.3M,Defender,26-30
Cesinha,28,Brazil,67,67,775000.0,3000.0,1593,Right,1.0,3.0,4.0,High/ Medium,Lean,No,RW,11.0,"Feb 15, 2016",0,2023,5'10,163lbs,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,65+2,65+2,65+2,65+2,57+2,57+2,57+2,65+2,49+2,44+2,44+2,44+2,49+2,46+2,39+2,39+2,39+2,46+2,58.0,68.0,56.0,66.0,65.0,71.0,33.0,28.0,40.0,70.0,72.0,72.0,64.0,65.0,69.0,69.0,64.0,66.0,57.0,63.0,35.0,14.0,70.0,58.0,64.0,49.0,45.0,18.0,20.0,8.0,8.0,12.0,14.0,11.0,€969K,Attacker,26-30
André Bahia,34,Brazil,67,67,230000.0,2000.0,1501,Left,1.0,2.0,2.0,Low/ Medium,Normal,No,CB,4.0,"Jan 1, 2015",0,2018,6'0,187lbs,47+2,47+2,47+2,43+2,44+2,44+2,44+2,43+2,46+2,46+2,46+2,45+2,51+2,51+2,51+2,45+2,56+2,61+2,61+2,61+2,56+2,58+2,65+2,65+2,65+2,58+2,37.0,31.0,70.0,54.0,38.0,42.0,23.0,32.0,56.0,56.0,50.0,40.0,59.0,58.0,52.0,53.0,58.0,65.0,88.0,45.0,64.0,70.0,22.0,42.0,51.0,71.0,60.0,66.0,63.0,7.0,12.0,9.0,12.0,16.0,€288K,Defender,31-35
Kaio Aldair,26,Brazil,67,67,650000.0,7000.0,1830,Right,1.0,3.0,2.0,High/ Medium,Lean,No,RB,15.0,"Jan 1, 2018",0,2021,5'9,139lbs,61+2,61+2,61+2,65+2,63+2,63+2,63+2,65+2,63+2,63+2,63+2,65+2,62+2,62+2,62+2,65+2,66+2,63+2,63+2,63+2,66+2,65+2,63+2,63+2,63+2,65+2,68.0,52.0,58.0,67.0,55.0,62.0,60.0,49.0,57.0,71.0,79.0,82.0,64.0,62.0,75.0,56.0,67.0,62.0,59.0,61.0,62.0,67.0,60.0,56.0,64.0,66.0,63.0,64.0,58.0,16.0,13.0,10.0,15.0,16.0,€1.2M,Defender,26-30
Alemão,27,Brazil,67,69,750000.0,4000.0,1615,Right,1.0,3.0,2.0,Medium/ High,Normal,No,RCB,4.0,"Jul 30, 2018",0,2019,6'1,183lbs,53+2,53+2,53+2,53+2,52+2,52+2,52+2,53+2,51+2,51+2,51+2,54+2,52+2,52+2,52+2,54+2,63+2,61+2,61+2,61+2,63+2,64+2,66+2,66+2,66+2,64+2,55.0,42.0,55.0,51.0,39.0,54.0,41.0,40.0,41.0,57.0,67.0,70.0,53.0,62.0,53.0,53.0,63.0,74.0,75.0,40.0,70.0,65.0,46.0,43.0,43.0,64.0,66.0,73.0,69.0,15.0,14.0,9.0,8.0,9.0,€1.3M,Defender,26-30
Diego Maurício,27,Brazil,67,67,800000.0,3000.0,1751,Right,1.0,3.0,4.0,High/ Medium,Normal,No,LM,10.0,"Jan 18, 2017",0,2020,6'0,176lbs,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,66+2,61+2,61+2,61+2,66+2,50+2,50+2,50+2,50+2,50+2,48+2,47+2,47+2,47+2,48+2,45.0,68.0,65.0,65.0,58.0,70.0,65.0,48.0,59.0,69.0,84.0,84.0,83.0,62.0,60.0,67.0,78.0,64.0,78.0,60.0,51.0,33.0,61.0,66.0,71.0,65.0,37.0,31.0,17.0,12.0,8.0,11.0,10.0,11.0,€1M,Midfielder,26-30
Ribamar,21,Brazil,67,78,1300000.0,6000.0,1580,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,ST,99.0,"Aug 17, 2018",0,2021,6'0,179lbs,65+2,65+2,65+2,62+2,63+2,63+2,63+2,62+2,61+2,61+2,61+2,60+2,52+2,52+2,52+2,60+2,43+2,42+2,42+2,42+2,43+2,41+2,41+2,41+2,41+2,41+2,38.0,69.0,61.0,60.0,41.0,61.0,39.0,35.0,34.0,62.0,84.0,80.0,74.0,55.0,66.0,70.0,65.0,60.0,80.0,52.0,75.0,18.0,66.0,57.0,68.0,54.0,21.0,21.0,14.0,14.0,14.0,8.0,7.0,11.0,€2.5M,Attacker,16-21
Jhonnattann,28,Brazil,67,67,775000.0,8000.0,1647,Right,1.0,3.0,3.0,High/ Medium,Lean,No,LM,12.0,"Jun 13, 2018",0,2020,5'5,143lbs,61+2,61+2,61+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,66+2,58+2,58+2,58+2,66+2,51+2,45+2,45+2,45+2,51+2,47+2,36+2,36+2,36+2,47+2,60.0,58.0,47.0,62.0,45.0,68.0,65.0,66.0,54.0,64.0,91.0,79.0,87.0,60.0,92.0,66.0,44.0,85.0,46.0,56.0,38.0,20.0,63.0,62.0,53.0,59.0,21.0,29.0,21.0,6.0,9.0,8.0,10.0,12.0,€1.3M,Midfielder,26-30
Ibson Melo,28,Brazil,67,67,775000.0,4000.0,1666,Left,1.0,3.0,3.0,Medium/ Low,Normal,No,LM,7.0,"Jul 1, 2017",0,2019,5'10,163lbs,63+2,63+2,63+2,67+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,66+2,61+2,61+2,61+2,66+2,54+2,51+2,51+2,51+2,54+2,51+2,45+2,45+2,45+2,51+2,60.0,61.0,48.0,64.0,56.0,74.0,56.0,48.0,55.0,71.0,75.0,73.0,75.0,68.0,77.0,67.0,34.0,61.0,63.0,61.0,44.0,33.0,60.0,62.0,57.0,66.0,38.0,39.0,30.0,10.0,11.0,10.0,13.0,12.0,€1.6M,Midfielder,26-30
Cleylton,25,Brazil,67,71,825000.0,2000.0,1303,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,23.0,"Jul 24, 2017",0,2020,6'3,198lbs,41+2,41+2,41+2,37+2,38+2,38+2,38+2,37+2,38+2,38+2,38+2,38+2,42+2,42+2,42+2,38+2,52+2,56+2,56+2,56+2,52+2,55+2,65+2,65+2,65+2,55+2,33.0,25.0,65.0,53.0,35.0,36.0,26.0,28.0,27.0,47.0,41.0,34.0,35.0,56.0,36.0,41.0,39.0,50.0,91.0,28.0,72.0,61.0,23.0,32.0,44.0,56.0,67.0,70.0,66.0,11.0,10.0,6.0,5.0,10.0,€1.8M,Defender,22-25
Ilsinho,32,Brazil,67,67,600000.0,3000.0,1814,Right,1.0,3.0,5.0,Medium/ High,Normal,No,RM,25.0,"Feb 24, 2016",0,2021,5'10,187lbs,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,65+2,64+2,64+2,64+2,65+2,58+2,59+2,59+2,59+2,58+2,57+2,59+2,59+2,59+2,57+2,61.0,58.0,61.0,68.0,67.0,77.0,71.0,58.0,63.0,71.0,60.0,67.0,67.0,69.0,69.0,67.0,68.0,34.0,71.0,63.0,65.0,54.0,68.0,62.0,66.0,68.0,45.0,57.0,54.0,8.0,7.0,16.0,13.0,9.0,€900K,Midfielder,31-35
Lucas,25,Brazil,66,70,700000.0,4000.0,1359,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,5.0,"Jan 1, 2017",0,2020,6'4,196lbs,42+2,42+2,42+2,36+2,38+2,38+2,38+2,36+2,37+2,37+2,37+2,39+2,43+2,43+2,43+2,39+2,53+2,56+2,56+2,56+2,53+2,56+2,64+2,64+2,64+2,56+2,25.0,23.0,70.0,45.0,32.0,25.0,33.0,25.0,40.0,52.0,50.0,55.0,42.0,46.0,38.0,40.0,75.0,68.0,82.0,24.0,52.0,64.0,30.0,31.0,37.0,58.0,64.0,72.0,64.0,14.0,13.0,10.0,10.0,8.0,€1.1M,Defender,22-25
Neto Borges,21,Brazil,66,75,850000.0,1000.0,1729,Left,1.0,3.0,3.0,High/ Medium,Normal,No,LB,3.0,"Jan 8, 2018",0,2021,6'0,187lbs,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,65+2,65+2,64+2,64+2,64+2,65+2,65+2,63+2,63+2,63+2,65+2,64.0,48.0,58.0,64.0,38.0,68.0,46.0,30.0,59.0,66.0,72.0,74.0,70.0,67.0,68.0,54.0,60.0,76.0,73.0,50.0,64.0,62.0,66.0,66.0,32.0,67.0,63.0,63.0,61.0,10.0,7.0,14.0,6.0,10.0,€1.2M,Defender,16-21
Evander,20,Brazil,66,81,1400000.0,5000.0,1612,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,CAM,10.0,"Jan 1, 2016",0,2020,5'10,159lbs,57+2,57+2,57+2,64+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,61+2,61+2,61+2,64+2,54+2,52+2,52+2,52+2,54+2,51+2,45+2,45+2,45+2,51+2,66.0,64.0,36.0,70.0,44.0,65.0,50.0,53.0,63.0,69.0,67.0,66.0,68.0,59.0,70.0,51.0,56.0,62.0,53.0,67.0,48.0,24.0,49.0,67.0,47.0,59.0,48.0,36.0,46.0,11.0,8.0,12.0,11.0,6.0,€2.7M,Midfielder,16-21
Jadson,26,Brazil,66,68,650000.0,3000.0,1426,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,4.0,"Jul 1, 2015",0,2020,6'1,176lbs,44+2,44+2,44+2,40+2,41+2,41+2,41+2,40+2,42+2,42+2,42+2,42+2,46+2,46+2,46+2,42+2,55+2,58+2,58+2,58+2,55+2,58+2,65+2,65+2,65+2,58+2,21.0,23.0,64.0,56.0,22.0,30.0,21.0,25.0,45.0,46.0,70.0,67.0,54.0,59.0,59.0,45.0,79.0,63.0,79.0,34.0,60.0,65.0,28.0,31.0,35.0,59.0,64.0,66.0,66.0,10.0,15.0,6.0,12.0,6.0,€1.4M,Defender,26-30
João Gabriel,29,Brazil,66,66,500000.0,5000.0,1460,Left,1.0,4.0,2.0,Medium/ High,Normal,No,CB,22.0,"Jun 1, 2018",0,2019,6'1,183lbs,45+2,45+2,45+2,43+2,43+2,43+2,43+2,43+2,43+2,43+2,43+2,46+2,49+2,49+2,49+2,46+2,57+2,59+2,59+2,59+2,57+2,58+2,65+2,65+2,65+2,58+2,48.0,28.0,66.0,54.0,34.0,37.0,43.0,30.0,51.0,57.0,54.0,54.0,43.0,57.0,49.0,43.0,68.0,64.0,77.0,29.0,81.0,59.0,29.0,34.0,38.0,61.0,65.0,69.0,58.0,8.0,6.0,11.0,5.0,11.0,€825K,Defender,26-30
Josimar Feijoo,26,Brazil,66,66,550000.0,5000.0,1781,Right,1.0,2.0,2.0,Medium/ High,Stocky,No,CDM,16.0,"Jan 1, 2018",0,2021,5'8,157lbs,56+2,56+2,56+2,55+2,54+2,54+2,54+2,55+2,52+2,52+2,52+2,57+2,57+2,57+2,57+2,57+2,66+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,68.0,44.0,55.0,50.0,57.0,48.0,50.0,36.0,62.0,56.0,72.0,62.0,61.0,76.0,73.0,69.0,81.0,86.0,71.0,50.0,77.0,72.0,47.0,42.0,50.0,55.0,63.0,68.0,65.0,18.0,14.0,11.0,15.0,12.0,€1M,Midfielder,26-30
Jailson Acuna,30,Brazil,66,66,425000.0,4000.0,857,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,No,GK,12.0,"Jan 1, 2018",0,2021,6'2,187lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,8.0,6.0,19.0,13.0,16.0,8.0,13.0,23.0,17.0,12.0,13.0,24.0,60.0,32.0,22.0,23.0,14.0,58.0,11.0,19.0,6.0,5.0,27.0,26.0,56.0,16.0,7.0,13.0,57.0,74.0,77.0,63.0,68.0,€808K,Goalkeeper,26-30
Júnior Negão,31,Brazil,66,66,575000.0,3000.0,1650,Left,1.0,2.0,3.0,Medium/ Medium,Normal,No,ST,30.0,"Mar 1, 2018",0,2021,6'2,183lbs,64+2,64+2,64+2,61+2,63+2,63+2,63+2,61+2,62+2,62+2,62+2,61+2,57+2,57+2,57+2,61+2,47+2,49+2,49+2,49+2,47+2,46+2,46+2,46+2,46+2,46+2,41.0,68.0,59.0,57.0,70.0,66.0,64.0,52.0,58.0,64.0,68.0,69.0,63.0,62.0,53.0,60.0,52.0,62.0,76.0,55.0,73.0,23.0,67.0,57.0,59.0,53.0,34.0,33.0,34.0,13.0,7.0,6.0,16.0,9.0,€719K,Attacker,31-35
Narcisso Mau,30,Brazil,66,66,475000.0,6000.0,1770,Right,1.0,4.0,2.0,Medium/ Medium,Normal,No,LB,14.0,"Jan 1, 2018",0,2021,5'10,159lbs,58+2,58+2,58+2,58+2,57+2,57+2,57+2,58+2,57+2,57+2,57+2,59+2,59+2,59+2,59+2,59+2,64+2,63+2,63+2,63+2,64+2,64+2,63+2,63+2,63+2,64+2,70.0,51.0,61.0,65.0,48.0,45.0,48.0,62.0,62.0,73.0,64.0,66.0,52.0,60.0,71.0,61.0,64.0,63.0,58.0,60.0,79.0,53.0,52.0,47.0,65.0,59.0,70.0,60.0,72.0,16.0,11.0,11.0,17.0,13.0,€879K,Defender,26-30
Fabio,29,Brazil,66,66,500000.0,4000.0,1355,Right,1.0,3.0,2.0,Medium/ High,Normal,No,LCB,3.0,"Jan 6, 2017",0,2021,6'1,172lbs,40+2,40+2,40+2,35+2,36+2,36+2,36+2,35+2,36+2,36+2,36+2,38+2,41+2,41+2,41+2,38+2,54+2,55+2,55+2,55+2,54+2,57+2,64+2,64+2,64+2,57+2,25.0,17.0,70.0,45.0,29.0,25.0,27.0,28.0,33.0,35.0,59.0,61.0,39.0,66.0,48.0,33.0,79.0,74.0,83.0,22.0,70.0,65.0,24.0,33.0,34.0,57.0,62.0,64.0,62.0,9.0,6.0,13.0,9.0,6.0,€625K,Defender,26-30
Nazario Serpe,26,Brazil,66,66,550000.0,4000.0,1599,Right,1.0,3.0,2.0,Medium/ High,Normal,No,CDM,19.0,"Jan 1, 2018",0,2021,5'10,170lbs,44+2,44+2,44+2,47+2,46+2,46+2,46+2,47+2,49+2,49+2,49+2,50+2,55+2,55+2,55+2,50+2,62+2,65+2,65+2,65+2,62+2,63+2,65+2,65+2,65+2,63+2,55.0,34.0,45.0,70.0,22.0,33.0,26.0,49.0,54.0,45.0,58.0,52.0,56.0,68.0,68.0,52.0,72.0,64.0,68.0,40.0,67.0,75.0,24.0,62.0,55.0,63.0,65.0,71.0,71.0,16.0,14.0,15.0,18.0,15.0,€1M,Midfielder,26-30
Botelhinonsa,30,Brazil,66,66,475000.0,4000.0,1754,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,15.0,"Jan 1, 2018",0,2021,6'0,168lbs,57+2,57+2,57+2,55+2,55+2,55+2,55+2,55+2,55+2,55+2,55+2,57+2,58+2,58+2,58+2,57+2,64+2,65+2,65+2,65+2,64+2,65+2,68+2,68+2,68+2,65+2,62.0,41.0,62.0,65.0,47.0,52.0,54.0,54.0,53.0,62.0,66.0,61.0,47.0,58.0,53.0,71.0,61.0,74.0,81.0,56.0,76.0,66.0,48.0,52.0,62.0,61.0,72.0,71.0,63.0,11.0,8.0,19.0,9.0,17.0,€903K,Defender,26-30
Edenildo Lagoas,30,Brazil,66,66,475000.0,6000.0,1773,Right,1.0,3.0,2.0,Medium/ High,Lean,No,RB,15.0,"Jan 1, 2018",0,2021,5'11,165lbs,56+2,56+2,56+2,58+2,56+2,56+2,56+2,58+2,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,65+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,65+2,75.0,45.0,68.0,66.0,42.0,50.0,45.0,75.0,65.0,68.0,75.0,49.0,56.0,63.0,57.0,60.0,59.0,72.0,61.0,67.0,68.0,65.0,41.0,50.0,68.0,58.0,74.0,63.0,57.0,15.0,18.0,11.0,14.0,11.0,€879K,Defender,26-30
Ricardinho,28,Brazil,66,66,675000.0,3000.0,1792,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,ST,21.0,"Jul 18, 2018",0,2020,5'9,161lbs,65+2,65+2,65+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,66+2,65+2,65+2,65+2,66+2,59+2,57+2,57+2,57+2,59+2,58+2,53+2,53+2,53+2,58+2,57.0,67.0,50.0,66.0,61.0,71.0,51.0,49.0,62.0,67.0,73.0,72.0,71.0,63.0,73.0,66.0,62.0,65.0,65.0,68.0,61.0,46.0,66.0,72.0,62.0,60.0,15.0,64.0,67.0,13.0,14.0,11.0,6.0,16.0,€911K,Attacker,26-30
Stéfano Pinho,27,Brazil,66,67,750000.0,3000.0,1760,Right,1.0,3.0,3.0,High/ Medium,Lean,No,ST,29.0,"Jan 16, 2018",0,2022,6'0,165lbs,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,64+2,64+2,64+2,66+2,61+2,61+2,61+2,66+2,60+2,56+2,56+2,56+2,60+2,59+2,54+2,54+2,54+2,59+2,64.0,67.0,52.0,56.0,57.0,73.0,61.0,57.0,59.0,71.0,79.0,78.0,77.0,59.0,57.0,63.0,58.0,59.0,60.0,59.0,60.0,59.0,69.0,52.0,59.0,60.0,19.0,62.0,62.0,13.0,11.0,9.0,10.0,9.0,€1.2M,Attacker,26-30
Alan Sousa,21,Brazil,66,76,1100000.0,3000.0,1746,Left,1.0,3.0,4.0,High/ Medium,Lean,No,RS,50.0,"Jan 31, 2017",0,2021,5'9,154lbs,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,68+2,59+2,59+2,59+2,68+2,51+2,45+2,45+2,45+2,51+2,47+2,39+2,39+2,39+2,47+2,58.0,64.0,58.0,61.0,57.0,73.0,58.0,59.0,52.0,69.0,85.0,89.0,89.0,67.0,92.0,66.0,80.0,77.0,59.0,55.0,43.0,24.0,58.0,68.0,67.0,63.0,29.0,17.0,15.0,7.0,8.0,12.0,15.0,15.0,€1.5M,Attacker,16-21
Jajá,23,Brazil,66,70,825000.0,1000.0,1755,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,CM,50.0,"Jan 1, 2015",0,2018,5'10,154lbs,58+2,58+2,58+2,63+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,65+2,61+2,60+2,60+2,60+2,61+2,60+2,53+2,53+2,53+2,60+2,63.0,47.0,44.0,68.0,50.0,67.0,72.0,69.0,67.0,70.0,69.0,65.0,67.0,68.0,70.0,70.0,65.0,72.0,53.0,61.0,42.0,51.0,54.0,65.0,60.0,69.0,48.0,56.0,55.0,8.0,10.0,13.0,10.0,6.0,€1.1M,Midfielder,22-25
Freire,28,Brazil,66,66,525000.0,2000.0,1437,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LCB,4.0,"Jan 27, 2017",0,2022,6'2,181lbs,45+2,45+2,45+2,41+2,42+2,42+2,42+2,41+2,43+2,43+2,43+2,44+2,49+2,49+2,49+2,44+2,55+2,59+2,59+2,59+2,55+2,57+2,64+2,64+2,64+2,57+2,40.0,35.0,66.0,53.0,36.0,36.0,37.0,34.0,47.0,53.0,37.0,47.0,34.0,63.0,52.0,42.0,67.0,65.0,82.0,34.0,68.0,62.0,22.0,46.0,40.0,55.0,65.0,65.0,61.0,8.0,16.0,9.0,7.0,8.0,€656K,Defender,26-30
Lorenzao Masca,34,Brazil,66,66,350000.0,9000.0,1758,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,ST,20.0,"Jan 1, 2018",0,2021,5'8,148lbs,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,64+2,64+2,64+2,65+2,60+2,60+2,60+2,65+2,53+2,50+2,50+2,50+2,53+2,51+2,45+2,45+2,45+2,51+2,62.0,70.0,57.0,64.0,75.0,74.0,67.0,64.0,59.0,63.0,72.0,71.0,62.0,55.0,79.0,64.0,56.0,66.0,52.0,60.0,56.0,41.0,67.0,61.0,77.0,54.0,27.0,41.0,32.0,10.0,10.0,11.0,17.0,16.0,€665K,Attacker,31-35
Euller,23,Brazil,66,74,800000.0,7000.0,1858,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LB,16.0,"Jun 19, 2018",0,2021,5'9,161lbs,61+2,61+2,61+2,66+2,63+2,63+2,63+2,66+2,64+2,64+2,64+2,66+2,62+2,62+2,62+2,66+2,65+2,63+2,63+2,63+2,65+2,64+2,62+2,62+2,62+2,64+2,69.0,50.0,51.0,63.0,41.0,72.0,61.0,60.0,62.0,66.0,77.0,77.0,91.0,59.0,82.0,69.0,76.0,76.0,68.0,55.0,67.0,58.0,66.0,57.0,42.0,53.0,67.0,62.0,59.0,15.0,8.0,12.0,9.0,11.0,€1.5M,Defender,22-25
Fábinho,33,Brazil,66,66,250000.0,2000.0,1801,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LB,33.0,"Jan 22, 2016",0,2021,5'7,150lbs,59+2,59+2,59+2,63+2,61+2,61+2,61+2,63+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,64+2,64+2,62.0,51.0,56.0,65.0,45.0,69.0,68.0,39.0,60.0,67.0,73.0,69.0,73.0,65.0,80.0,50.0,67.0,71.0,67.0,53.0,75.0,65.0,56.0,59.0,60.0,67.0,61.0,63.0,62.0,9.0,13.0,13.0,7.0,8.0,€375K,Defender,31-35
Danilo Sacrio,26,Brazil,66,66,700000.0,7000.0,1621,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,9.0,"Jan 1, 2018",0,2021,5'9,159lbs,64+2,64+2,64+2,62+2,62+2,62+2,62+2,62+2,59+2,59+2,59+2,59+2,50+2,50+2,50+2,59+2,46+2,41+2,41+2,41+2,46+2,44+2,41+2,41+2,41+2,44+2,43.0,66.0,60.0,52.0,68.0,67.0,43.0,46.0,38.0,64.0,85.0,87.0,86.0,61.0,78.0,70.0,75.0,50.0,64.0,58.0,56.0,25.0,57.0,41.0,58.0,62.0,18.0,28.0,26.0,13.0,10.0,7.0,12.0,9.0,€1.3M,Attacker,26-30
Emílio Trevões,30,Brazil,66,66,625000.0,5000.0,1587,Left,1.0,4.0,3.0,Medium/ Medium,Lean,No,ST,20.0,"Jan 1, 2018",0,2021,5'10,159lbs,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,63+2,63+2,63+2,64+2,54+2,54+2,54+2,64+2,46+2,41+2,41+2,41+2,46+2,44+2,36+2,36+2,36+2,44+2,51.0,65.0,56.0,61.0,67.0,77.0,41.0,43.0,52.0,64.0,88.0,91.0,78.0,56.0,81.0,62.0,47.0,51.0,57.0,59.0,41.0,23.0,61.0,44.0,77.0,55.0,18.0,17.0,22.0,8.0,7.0,7.0,6.0,9.0,€1.2M,Attacker,26-30
Flávio Triginho,34,Brazil,66,66,350000.0,7000.0,1608,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,19.0,"Jan 1, 2018",0,2021,5'8,146lbs,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,61+2,61+2,61+2,61+2,53+2,53+2,53+2,61+2,49+2,42+2,42+2,42+2,49+2,47+2,40+2,40+2,40+2,47+2,42.0,67.0,56.0,44.0,71.0,74.0,44.0,42.0,32.0,72.0,78.0,77.0,81.0,67.0,82.0,52.0,62.0,67.0,42.0,63.0,52.0,35.0,72.0,42.0,55.0,53.0,10.0,36.0,33.0,11.0,8.0,18.0,14.0,7.0,€665K,Attacker,31-35
