Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
Matheus Jesus,21,Brazil,65,76,825000.0,2000.0,1769,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,31.0,"Jul 1, 2017",0,2021,6.2,176.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,61.0,63.0,64.0,64.0,64.0,63.0,63.0,64.0,64.0,64.0,63.0,51.0,49.0,60.0,67.0,48.0,69.0,51.0,53.0,64.0,67.0,63.0,70.0,61.0,59.0,55.0,76.0,72.0,70.0,74.0,73.0,64.0,60.0,42.0,55.0,56.0,49.0,57.0,69.0,68.0,14.0,9.0,8.0,6.0,9.0,€1.9M
Paulito Zanon,26,Brazil,65,65,475000.0,5000.0,1646,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CDM,16.0,"Jan 1, 2018",0,2021,6.1,176.0,51.0,51.0,51.0,45.0,46.0,46.0,46.0,45.0,47.0,47.0,47.0,48.0,53.0,53.0,53.0,48.0,57.0,63.0,63.0,63.0,57.0,60.0,66.0,66.0,66.0,60.0,39.0,43.0,69.0,49.0,45.0,32.0,42.0,43.0,71.0,55.0,63.0,57.0,56.0,53.0,47.0,62.0,66.0,74.0,75.0,52.0,84.0,71.0,32.0,42.0,58.0,51.0,67.0,71.0,55.0,13.0,17.0,11.0,19.0,13.0,€903K
Henrique,33,Brazil,65,65,325000.0,2000.0,1574,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,LW,33.0,"Feb 22, 2018",0,2019,5.5,132.0,59.0,59.0,59.0,64.0,63.0,63.0,63.0,64.0,62.0,62.0,62.0,62.0,54.0,54.0,54.0,62.0,49.0,43.0,43.0,43.0,49.0,45.0,34.0,34.0,34.0,45.0,57.0,67.0,21.0,63.0,59.0,66.0,58.0,33.0,39.0,64.0,76.0,73.0,84.0,54.0,92.0,67.0,56.0,59.0,29.0,63.0,30.0,27.0,70.0,50.0,72.0,68.0,31.0,35.0,23.0,9.0,13.0,16.0,6.0,12.0,€406K
Sidnei Dalmeira,30,Brazil,65,65,400000.0,4000.0,1543,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,19.0,"Jan 1, 2018",0,2021,6.1,168.0,50.0,50.0,50.0,48.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,49.0,57.0,59.0,59.0,59.0,57.0,58.0,63.0,63.0,63.0,58.0,29.0,32.0,63.0,58.0,39.0,49.0,37.0,40.0,47.0,64.0,67.0,62.0,64.0,59.0,60.0,48.0,67.0,58.0,71.0,30.0,61.0,58.0,38.0,31.0,43.0,52.0,76.0,62.0,59.0,18.0,14.0,10.0,11.0,18.0,€760K
Vítor Tormena,22,Brazil,65,71,625000.0,2000.0,1440,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,RB,30.0,"Jul 1, 2017",0,2019,6.4,185.0,48.0,48.0,48.0,47.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,51.0,54.0,54.0,54.0,51.0,63.0,65.0,65.0,65.0,63.0,63.0,67.0,67.0,67.0,63.0,64.0,28.0,64.0,67.0,22.0,50.0,40.0,21.0,60.0,61.0,37.0,38.0,34.0,65.0,42.0,56.0,30.0,68.0,86.0,32.0,59.0,70.0,32.0,26.0,41.0,57.0,73.0,69.0,66.0,8.0,5.0,12.0,8.0,6.0,€1.4M
Kaká,27,Brazil,65,65,575000.0,3000.0,1658,Right,1.0,3.0,3.0,Medium/ Low,Lean,No,CAM,88.0,"Jul 1, 2017",0,2020,5.9,148.0,56.0,56.0,56.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,63.0,57.0,57.0,57.0,57.0,57.0,56.0,52.0,52.0,52.0,56.0,60.0,45.0,35.0,66.0,38.0,68.0,60.0,55.0,61.0,67.0,67.0,68.0,72.0,67.0,77.0,57.0,55.0,48.0,42.0,52.0,74.0,52.0,64.0,61.0,39.0,56.0,48.0,55.0,47.0,13.0,10.0,15.0,8.0,12.0,€1.2M
Raphael Silva,26,Brazil,65,69,575000.0,2000.0,1372,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,3.0,"Jul 1, 2018",0,2021,6.3,183.0,42.0,42.0,42.0,36.0,37.0,37.0,37.0,36.0,35.0,35.0,35.0,37.0,39.0,39.0,39.0,37.0,51.0,52.0,52.0,52.0,51.0,55.0,63.0,63.0,63.0,55.0,28.0,30.0,69.0,34.0,31.0,31.0,35.0,36.0,28.0,41.0,52.0,51.0,40.0,51.0,46.0,45.0,72.0,61.0,72.0,30.0,67.0,63.0,31.0,30.0,44.0,48.0,67.0,68.0,66.0,10.0,13.0,14.0,9.0,7.0,€1.3M
Bruno Gomes,21,Brazil,65,75,875000.0,3000.0,1562,Right,1.0,2.0,3.0,Medium/ Low,Normal,No,ST,77.0,"Aug 31, 2017",0,2020,6.0,165.0,64.0,64.0,64.0,61.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,59.0,54.0,54.0,54.0,59.0,41.0,41.0,41.0,41.0,41.0,39.0,37.0,37.0,37.0,39.0,36.0,64.0,59.0,55.0,59.0,63.0,60.0,40.0,53.0,64.0,74.0,73.0,62.0,59.0,62.0,70.0,60.0,55.0,66.0,63.0,45.0,15.0,64.0,59.0,69.0,57.0,21.0,21.0,16.0,12.0,14.0,12.0,8.0,9.0,€2M
Aloísio,20,Brazil,65,75,775000.0,2000.0,1559,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,97.0,"Jul 1, 2017",0,2021,6.1,176.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,53.0,57.0,61.0,61.0,61.0,57.0,58.0,63.0,63.0,63.0,58.0,48.0,38.0,61.0,61.0,38.0,57.0,37.0,42.0,57.0,61.0,48.0,51.0,42.0,63.0,43.0,57.0,57.0,52.0,78.0,46.0,63.0,59.0,43.0,51.0,48.0,48.0,65.0,65.0,60.0,14.0,15.0,11.0,13.0,15.0,€1.8M
Evandro,30,Brazil,65,65,525000.0,3000.0,1622,Right,1.0,3.0,2.0,Medium/ Low,Normal,No,ST,11.0,"Jan 5, 2018",0,2021,6.1,174.0,64.0,64.0,64.0,61.0,62.0,62.0,62.0,61.0,60.0,60.0,60.0,60.0,53.0,53.0,53.0,60.0,47.0,44.0,44.0,44.0,47.0,44.0,42.0,42.0,42.0,44.0,45.0,65.0,64.0,53.0,53.0,68.0,54.0,49.0,38.0,62.0,72.0,76.0,69.0,63.0,69.0,69.0,75.0,71.0,70.0,52.0,53.0,42.0,60.0,55.0,65.0,60.0,32.0,14.0,11.0,11.0,12.0,8.0,6.0,16.0,€656K
Ronan,23,Brazil,65,71,750000.0,3000.0,1400,Right,1.0,2.0,2.0,High/ Low,Lean,No,ST,19.0,"Jan 19, 2016",0,2020,6.5,196.0,63.0,63.0,63.0,54.0,59.0,59.0,59.0,54.0,56.0,56.0,56.0,52.0,51.0,51.0,51.0,52.0,39.0,41.0,41.0,41.0,39.0,37.0,41.0,41.0,41.0,37.0,34.0,66.0,74.0,62.0,62.0,62.0,51.0,29.0,27.0,64.0,30.0,32.0,40.0,58.0,33.0,66.0,30.0,54.0,92.0,59.0,57.0,20.0,68.0,47.0,65.0,61.0,16.0,24.0,23.0,12.0,13.0,10.0,10.0,10.0,€1.7M
Paulo Otávio,23,Brazil,65,72,650000.0,5000.0,1711,Left,1.0,3.0,2.0,High/ Medium,Normal,No,LB,6.0,"Jul 24, 2017",0,2021,5.9,150.0,54.0,54.0,54.0,63.0,59.0,59.0,59.0,63.0,61.0,61.0,61.0,63.0,60.0,60.0,60.0,63.0,65.0,60.0,60.0,60.0,65.0,64.0,57.0,57.0,57.0,64.0,69.0,40.0,34.0,67.0,46.0,68.0,55.0,46.0,54.0,67.0,79.0,76.0,82.0,59.0,83.0,58.0,60.0,69.0,44.0,57.0,57.0,60.0,54.0,49.0,41.0,48.0,67.0,58.0,63.0,8.0,7.0,6.0,15.0,13.0,€1.2M
Marcelo Vildeia,34,Brazil,65,65,280000.0,8000.0,1663,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,20.0,"Jan 1, 2018",0,2021,5.8,152.0,64.0,64.0,64.0,63.0,65.0,65.0,65.0,63.0,62.0,62.0,62.0,62.0,55.0,55.0,55.0,62.0,49.0,44.0,44.0,44.0,49.0,47.0,40.0,40.0,40.0,47.0,34.0,59.0,53.0,61.0,72.0,72.0,59.0,49.0,43.0,62.0,81.0,87.0,77.0,63.0,80.0,65.0,60.0,63.0,49.0,61.0,41.0,38.0,71.0,46.0,62.0,59.0,22.0,23.0,31.0,12.0,18.0,17.0,18.0,14.0,€504K
Nito Carbelho,26,Brazil,65,65,600000.0,8000.0,1649,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,18.0,"Jan 1, 2018",0,2021,5.11,165.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,63.0,64.0,64.0,64.0,62.0,59.0,59.0,59.0,62.0,51.0,50.0,50.0,50.0,51.0,50.0,46.0,46.0,46.0,50.0,43.0,58.0,58.0,63.0,55.0,66.0,49.0,45.0,57.0,62.0,73.0,74.0,72.0,71.0,63.0,71.0,58.0,59.0,63.0,63.0,55.0,37.0,63.0,65.0,62.0,60.0,24.0,32.0,43.0,7.0,11.0,7.0,11.0,9.0,€1.1M
Everton,24,Brazil,65,68,700000.0,3000.0,1554,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,ST,11.0,"Jul 3, 2017",0,2021,6.1,179.0,64.0,64.0,64.0,61.0,62.0,62.0,62.0,61.0,60.0,60.0,60.0,59.0,55.0,55.0,55.0,59.0,46.0,44.0,44.0,44.0,46.0,44.0,42.0,42.0,42.0,44.0,51.0,65.0,63.0,57.0,54.0,61.0,49.0,31.0,45.0,64.0,59.0,63.0,60.0,67.0,57.0,66.0,56.0,58.0,78.0,60.0,44.0,26.0,65.0,59.0,65.0,60.0,21.0,25.0,27.0,10.0,11.0,14.0,11.0,12.0,€1.5M
Maicon,25,Brazil,65,66,650000.0,1000.0,1716,Right,1.0,3.0,2.0,High/ Medium,Lean,No,RM,33.0,"Aug 6, 2014",0,2019,6.0,157.0,58.0,58.0,58.0,61.0,59.0,59.0,59.0,61.0,59.0,59.0,59.0,63.0,59.0,59.0,59.0,63.0,65.0,60.0,60.0,60.0,65.0,65.0,60.0,60.0,60.0,65.0,63.0,40.0,51.0,60.0,37.0,59.0,40.0,39.0,58.0,63.0,80.0,95.0,71.0,64.0,70.0,66.0,77.0,84.0,64.0,46.0,63.0,58.0,60.0,50.0,42.0,60.0,57.0,57.0,60.0,9.0,7.0,8.0,6.0,12.0,€1.1M
Nathan,23,Brazil,65,72,650000.0,3000.0,1668,Right,1.0,2.0,2.0,Low/ Medium,Lean,No,CB,4.0,"Jul 30, 2018",0,2020,6.2,172.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,60.0,60.0,60.0,60.0,60.0,61.0,64.0,64.0,64.0,61.0,43.0,39.0,65.0,60.0,39.0,51.0,41.0,39.0,59.0,52.0,76.0,73.0,74.0,59.0,72.0,64.0,82.0,65.0,69.0,42.0,69.0,66.0,47.0,39.0,47.0,47.0,55.0,68.0,64.0,10.0,11.0,11.0,9.0,8.0,€1.1M
Júnior Tavares,21,Brazil,65,74,725000.0,5000.0,1606,Left,1.0,2.0,3.0,Medium/ Medium,Normal,No,LB,22.0,"Aug 10, 2018",0,2021,5.1,152.0,51.0,51.0,51.0,58.0,54.0,54.0,54.0,58.0,55.0,55.0,55.0,60.0,56.0,56.0,56.0,60.0,64.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,64.0,64.0,31.0,54.0,54.0,34.0,65.0,35.0,36.0,52.0,69.0,79.0,75.0,78.0,59.0,71.0,34.0,58.0,81.0,58.0,29.0,59.0,58.0,52.0,41.0,48.0,59.0,64.0,63.0,60.0,5.0,8.0,14.0,6.0,12.0,€1.4M
Peixotacinho,34,Brazil,64,64,140000.0,3000.0,1383,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,20.0,"Jan 1, 2018",0,2021,6.2,183.0,37.0,37.0,37.0,35.0,34.0,34.0,34.0,35.0,36.0,36.0,36.0,37.0,43.0,43.0,43.0,37.0,54.0,58.0,58.0,58.0,54.0,56.0,63.0,63.0,63.0,56.0,43.0,19.0,50.0,60.0,20.0,21.0,16.0,45.0,44.0,35.0,45.0,43.0,45.0,53.0,48.0,50.0,70.0,63.0,71.0,45.0,68.0,64.0,20.0,26.0,49.0,58.0,73.0,72.0,58.0,14.0,16.0,16.0,10.0,11.0,€266K
Mateus Couteira,34,Brazil,64,64,140000.0,4000.0,1610,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,20.0,"Jan 1, 2018",0,2021,5.1,165.0,46.0,46.0,46.0,49.0,47.0,47.0,47.0,49.0,49.0,49.0,49.0,51.0,52.0,52.0,52.0,51.0,59.0,59.0,59.0,59.0,59.0,60.0,62.0,62.0,62.0,60.0,54.0,24.0,65.0,62.0,54.0,45.0,50.0,44.0,58.0,48.0,68.0,59.0,63.0,56.0,68.0,41.0,68.0,52.0,53.0,42.0,61.0,65.0,44.0,45.0,57.0,41.0,70.0,61.0,68.0,15.0,11.0,14.0,10.0,15.0,€266K
Marcel,25,Brazil,64,69,500000.0,2000.0,1591,Right,1.0,2.0,2.0,Medium/ High,Lean,No,CDM,5.0,"Jul 1, 2015",0,2019,6.2,174.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,54.0,54.0,54.0,53.0,58.0,58.0,58.0,53.0,58.0,62.0,62.0,62.0,58.0,59.0,62.0,62.0,62.0,59.0,39.0,35.0,55.0,69.0,45.0,46.0,48.0,32.0,61.0,59.0,61.0,54.0,59.0,61.0,58.0,48.0,68.0,67.0,74.0,45.0,64.0,56.0,48.0,50.0,35.0,56.0,58.0,68.0,65.0,12.0,15.0,13.0,9.0,14.0,€1.1M
Vasquão Junior,30,Brazil,64,64,325000.0,3000.0,1379,Right,1.0,2.0,2.0,Medium/ Medium,Stocky,No,CB,20.0,"Jan 1, 2018",0,2021,6.2,190.0,41.0,41.0,41.0,34.0,36.0,36.0,36.0,34.0,35.0,35.0,35.0,36.0,40.0,40.0,40.0,36.0,47.0,53.0,53.0,53.0,47.0,51.0,62.0,62.0,62.0,51.0,27.0,21.0,73.0,34.0,30.0,32.0,49.0,32.0,49.0,34.0,43.0,42.0,41.0,63.0,48.0,55.0,39.0,47.0,77.0,35.0,63.0,51.0,27.0,32.0,48.0,56.0,78.0,74.0,52.0,19.0,13.0,17.0,17.0,17.0,€618K
Claudio Mouria,26,Brazil,64,64,475000.0,4000.0,1682,Right,1.0,3.0,2.0,Medium/ Low,Normal,No,CAM,18.0,"Jan 1, 2018",0,2021,6.0,172.0,64.0,64.0,64.0,65.0,64.0,64.0,64.0,65.0,63.0,63.0,63.0,63.0,58.0,58.0,58.0,63.0,51.0,47.0,47.0,47.0,51.0,49.0,42.0,42.0,42.0,49.0,71.0,66.0,59.0,58.0,63.0,62.0,60.0,66.0,56.0,71.0,58.0,68.0,71.0,58.0,69.0,68.0,55.0,60.0,58.0,73.0,43.0,31.0,70.0,58.0,72.0,56.0,20.0,30.0,41.0,9.0,7.0,13.0,10.0,8.0,€903K
Cidinho,25,Brazil,64,69,600000.0,1000.0,1679,Right,1.0,3.0,3.0,High/ Low,Lean,No,CAM,7.0,"Jan 10, 2017",0,2022,5.7,139.0,59.0,59.0,59.0,64.0,62.0,62.0,62.0,64.0,63.0,63.0,63.0,63.0,58.0,58.0,58.0,63.0,54.0,50.0,50.0,50.0,54.0,52.0,45.0,45.0,45.0,52.0,61.0,57.0,58.0,64.0,36.0,65.0,51.0,51.0,62.0,64.0,81.0,84.0,90.0,53.0,92.0,61.0,70.0,54.0,32.0,57.0,41.0,51.0,60.0,58.0,66.0,58.0,47.0,31.0,26.0,11.0,10.0,10.0,15.0,10.0,€1.1M
Marcelo Freitas,24,Brazil,64,68,575000.0,1000.0,1769,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,CM,14.0,"Jan 31, 2017",0,2019,6.0,168.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,58.0,59.0,59.0,59.0,58.0,57.0,56.0,56.0,56.0,57.0,60.0,58.0,57.0,63.0,59.0,65.0,64.0,66.0,61.0,67.0,48.0,59.0,72.0,59.0,58.0,68.0,72.0,85.0,70.0,65.0,66.0,49.0,58.0,61.0,61.0,62.0,47.0,55.0,47.0,14.0,6.0,10.0,7.0,12.0,€877K
Joaninho Chagas,30,Brazil,64,64,425000.0,4000.0,1637,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CAM,18.0,"Jan 1, 2018",0,2021,5.1,154.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,63.0,60.0,62.0,62.0,62.0,60.0,54.0,56.0,56.0,56.0,54.0,55.0,53.0,53.0,53.0,55.0,52.0,49.0,60.0,70.0,45.0,57.0,56.0,59.0,64.0,66.0,69.0,61.0,63.0,63.0,68.0,49.0,52.0,44.0,54.0,67.0,60.0,38.0,53.0,70.0,42.0,54.0,16.0,74.0,59.0,9.0,10.0,9.0,14.0,15.0,€808K
Mairdel Sampaio,30,Brazil,64,64,425000.0,4000.0,1591,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,20.0,"Jan 1, 2018",0,2021,5.9,157.0,58.0,58.0,58.0,62.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,61.0,57.0,57.0,57.0,61.0,48.0,47.0,47.0,47.0,48.0,46.0,41.0,41.0,41.0,46.0,44.0,55.0,47.0,59.0,46.0,70.0,62.0,58.0,50.0,63.0,75.0,73.0,72.0,59.0,74.0,59.0,65.0,47.0,52.0,52.0,42.0,59.0,56.0,72.0,57.0,54.0,27.0,21.0,20.0,7.0,13.0,16.0,9.0,10.0,€808K
Allef,23,Brazil,64,69,625000.0,2000.0,1551,Right,1.0,2.0,3.0,Medium/ Medium,Normal,No,ST,33.0,"Jul 1, 2017",0,2020,5.9,159.0,62.0,62.0,62.0,59.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,57.0,52.0,52.0,52.0,57.0,41.0,39.0,39.0,39.0,41.0,39.0,36.0,36.0,36.0,39.0,32.0,64.0,62.0,50.0,64.0,68.0,54.0,41.0,39.0,63.0,61.0,64.0,75.0,60.0,78.0,70.0,71.0,67.0,65.0,64.0,30.0,17.0,60.0,57.0,65.0,57.0,19.0,20.0,20.0,12.0,7.0,13.0,8.0,11.0,€1.4M
Bruno Silva,25,Brazil,64,67,475000.0,1000.0,1616,Left,1.0,2.0,2.0,Medium/ Medium,Normal,No,LB,37.0,"Jul 1, 2017",0,2021,5.11,161.0,53.0,53.0,53.0,56.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0,57.0,55.0,55.0,55.0,57.0,62.0,60.0,60.0,60.0,62.0,62.0,63.0,63.0,63.0,62.0,61.0,34.0,58.0,60.0,35.0,61.0,62.0,39.0,45.0,66.0,62.0,60.0,61.0,61.0,66.0,55.0,61.0,63.0,66.0,34.0,61.0,64.0,52.0,44.0,41.0,54.0,62.0,67.0,65.0,10.0,13.0,9.0,13.0,5.0,€1M
Tiago Marques,30,Brazil,64,64,425000.0,2000.0,1428,Right,1.0,5.0,2.0,Medium/ Medium,Normal,No,ST,99.0,"Jan 1, 2018",0,2021,6.4,172.0,63.0,63.0,63.0,57.0,60.0,60.0,60.0,57.0,55.0,55.0,55.0,55.0,47.0,47.0,47.0,55.0,39.0,36.0,36.0,36.0,39.0,37.0,36.0,36.0,36.0,37.0,28.0,67.0,60.0,41.0,52.0,62.0,31.0,31.0,33.0,60.0,65.0,73.0,63.0,52.0,44.0,61.0,68.0,67.0,75.0,60.0,34.0,13.0,76.0,43.0,61.0,57.0,25.0,16.0,19.0,5.0,12.0,7.0,15.0,9.0,€531K
Lucas França,22,Brazil,64,74,550000.0,2000.0,1088,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,96.0,"Aug 7, 2018",0,2021,6.4,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,12.0,22.0,11.0,14.0,18.0,12.0,15.0,21.0,42.0,39.0,37.0,63.0,51.0,25.0,58.0,40.0,62.0,12.0,38.0,28.0,18.0,58.0,14.0,52.0,13.0,12.0,15.0,64.0,58.0,59.0,64.0,65.0,€1.3M
Leonardo Freijão,34,Brazil,64,64,140000.0,4000.0,1563,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,16.0,"Jan 1, 2018",0,2021,5.9,159.0,49.0,49.0,49.0,46.0,47.0,47.0,47.0,46.0,48.0,48.0,48.0,48.0,54.0,54.0,54.0,48.0,60.0,62.0,62.0,62.0,60.0,62.0,64.0,64.0,64.0,62.0,57.0,38.0,69.0,65.0,22.0,24.0,30.0,42.0,57.0,55.0,52.0,45.0,54.0,69.0,70.0,62.0,53.0,62.0,56.0,53.0,59.0,72.0,35.0,41.0,50.0,53.0,68.0,69.0,56.0,15.0,15.0,18.0,15.0,15.0,€259K
Adrián Rocheira,34,Brazil,64,64,140000.0,3000.0,1484,Right,1.0,3.0,2.0,Low/ Medium,Normal,No,CDM,16.0,"Jan 1, 2018",0,2021,6.0,161.0,43.0,43.0,43.0,45.0,45.0,45.0,45.0,45.0,47.0,47.0,47.0,48.0,53.0,53.0,53.0,48.0,62.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,64.0,64.0,52.0,23.0,47.0,56.0,33.0,25.0,43.0,42.0,54.0,58.0,52.0,59.0,50.0,64.0,44.0,38.0,56.0,60.0,71.0,35.0,32.0,73.0,43.0,53.0,44.0,56.0,71.0,72.0,76.0,13.0,9.0,14.0,7.0,15.0,€266K
Vagnão Junior,26,Brazil,64,64,500000.0,5000.0,1706,Left,1.0,4.0,3.0,Medium/ Medium,Lean,No,ST,11.0,"Jan 1, 2018",0,2021,5.8,137.0,63.0,63.0,63.0,69.0,66.0,66.0,66.0,69.0,66.0,66.0,66.0,67.0,59.0,59.0,59.0,67.0,53.0,45.0,45.0,45.0,53.0,49.0,38.0,38.0,38.0,49.0,72.0,64.0,51.0,62.0,71.0,75.0,66.0,65.0,51.0,71.0,84.0,71.0,91.0,61.0,91.0,59.0,52.0,61.0,39.0,61.0,31.0,31.0,62.0,64.0,64.0,66.0,17.0,32.0,31.0,9.0,16.0,15.0,8.0,8.0,€925K
Iuliano Alfaro,30,Brazil,64,64,425000.0,3000.0,1630,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,18.0,"Jan 1, 2018",0,2021,5.1,159.0,63.0,63.0,63.0,63.0,64.0,64.0,64.0,63.0,62.0,62.0,62.0,61.0,56.0,56.0,56.0,61.0,47.0,43.0,43.0,43.0,47.0,45.0,39.0,39.0,39.0,45.0,57.0,74.0,57.0,49.0,63.0,66.0,50.0,60.0,43.0,69.0,63.0,55.0,60.0,69.0,74.0,55.0,65.0,69.0,48.0,71.0,51.0,21.0,62.0,63.0,57.0,60.0,14.0,31.0,33.0,17.0,12.0,16.0,18.0,18.0,€808K
Jean Carlos,22,Brazil,64,72,675000.0,2000.0,1593,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,27.0,"Jul 9, 2016",0,2019,6.1,176.0,60.0,60.0,60.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,62.0,59.0,59.0,59.0,62.0,49.0,50.0,50.0,50.0,49.0,47.0,45.0,45.0,45.0,47.0,64.0,58.0,58.0,62.0,54.0,69.0,73.0,61.0,70.0,68.0,65.0,67.0,67.0,55.0,53.0,55.0,37.0,32.0,62.0,56.0,49.0,45.0,58.0,65.0,49.0,57.0,31.0,38.0,27.0,8.0,9.0,12.0,11.0,5.0,€1.2M
Juli Morrinhos,30,Brazil,64,64,425000.0,4000.0,1566,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CAM,18.0,"Jan 1, 2018",0,2021,5.11,165.0,59.0,59.0,59.0,60.0,62.0,62.0,62.0,60.0,63.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,47.0,49.0,49.0,49.0,47.0,45.0,43.0,43.0,43.0,45.0,51.0,54.0,60.0,70.0,54.0,61.0,60.0,42.0,61.0,61.0,57.0,54.0,44.0,56.0,53.0,59.0,55.0,52.0,55.0,62.0,44.0,22.0,70.0,74.0,69.0,60.0,32.0,43.0,32.0,10.0,12.0,13.0,12.0,12.0,€808K
Dêniro Prestes,30,Brazil,64,64,425000.0,5000.0,1526,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,9.0,"Jan 1, 2018",0,2021,6.2,181.0,62.0,62.0,62.0,54.0,58.0,58.0,58.0,54.0,54.0,54.0,54.0,52.0,49.0,49.0,49.0,52.0,39.0,41.0,41.0,41.0,39.0,38.0,42.0,42.0,42.0,38.0,33.0,63.0,72.0,47.0,56.0,59.0,45.0,47.0,38.0,57.0,49.0,54.0,53.0,56.0,51.0,70.0,60.0,62.0,84.0,60.0,70.0,22.0,66.0,51.0,62.0,65.0,24.0,21.0,19.0,14.0,14.0,15.0,13.0,19.0,€786K
Dillson Teixeiro,34,Brazil,64,64,240000.0,5000.0,1672,Right,1.0,4.0,2.0,Medium/ Medium,Normal,No,ST,19.0,"Jan 1, 2018",0,2021,5.11,163.0,63.0,63.0,63.0,61.0,62.0,62.0,62.0,61.0,60.0,60.0,60.0,60.0,56.0,56.0,56.0,60.0,51.0,49.0,49.0,49.0,51.0,50.0,48.0,48.0,48.0,50.0,42.0,62.0,67.0,55.0,61.0,66.0,50.0,43.0,49.0,62.0,70.0,67.0,66.0,67.0,63.0,55.0,71.0,70.0,55.0,54.0,72.0,38.0,69.0,53.0,65.0,65.0,26.0,36.0,44.0,11.0,16.0,13.0,16.0,18.0,€456K
Junio,21,Brazil,64,74,625000.0,4000.0,1528,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,RB,12.0,0,Internacional,"Jun 30, 2019",6.0,165.0,51.0,51.0,51.0,57.0,54.0,54.0,54.0,57.0,53.0,53.0,53.0,57.0,51.0,51.0,51.0,57.0,62.0,55.0,55.0,55.0,62.0,62.0,60.0,60.0,60.0,62.0,66.0,28.0,60.0,62.0,27.0,63.0,48.0,36.0,27.0,60.0,73.0,71.0,63.0,55.0,59.0,39.0,56.0,53.0,57.0,33.0,51.0,58.0,60.0,41.0,42.0,55.0,59.0,68.0,66.0,12.0,6.0,8.0,11.0,10.0,0
