Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
J. Dall'Oglio,26,Italy,65,66,625000.0,1000.0,1744,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,LCM,14.0,"Jul 13, 2015",0,2019,6.0,170.0,60.0,60.0,60.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,64.0,63.0,63.0,63.0,64.0,64.0,63.0,63.0,63.0,64.0,64.0,62.0,62.0,62.0,64.0,63.0,42.0,62.0,70.0,46.0,64.0,44.0,44.0,65.0,68.0,77.0,73.0,59.0,63.0,68.0,67.0,59.0,61.0,66.0,65.0,61.0,62.0,59.0,59.0,47.0,63.0,60.0,63.0,60.0,7.0,11.0,14.0,8.0,7.0,€1M
G. Beretta,26,Italy,65,66,650000.0,1000.0,1585,Right,1.0,4.0,2.0,Medium/ Low,Stocky,No,ST,21.0,"Jul 21, 2018",0,2021,6.1,183.0,64.0,64.0,64.0,59.0,60.0,60.0,60.0,59.0,57.0,57.0,57.0,58.0,51.0,51.0,51.0,58.0,45.0,42.0,42.0,42.0,45.0,43.0,40.0,40.0,40.0,43.0,52.0,64.0,65.0,55.0,64.0,57.0,49.0,57.0,47.0,60.0,65.0,71.0,61.0,63.0,57.0,67.0,72.0,72.0,83.0,61.0,51.0,17.0,66.0,41.0,48.0,64.0,23.0,18.0,20.0,7.0,14.0,10.0,13.0,15.0,€1.1M
S. Monaco,25,Italy,65,66,525000.0,1000.0,1533,Right,1.0,2.0,2.0,Low/ High,Lean,No,CB,65.0,"Jan 29, 2016",0,2021,6.4,183.0,49.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,50.0,50.0,50.0,47.0,57.0,59.0,59.0,59.0,57.0,58.0,64.0,64.0,64.0,58.0,41.0,41.0,63.0,56.0,46.0,47.0,46.0,48.0,53.0,53.0,52.0,54.0,45.0,57.0,56.0,55.0,69.0,59.0,74.0,44.0,64.0,61.0,30.0,35.0,40.0,61.0,60.0,70.0,68.0,8.0,8.0,9.0,15.0,6.0,€853K
A. Piu,21,Italy,64,75,775000.0,3000.0,1586,Right,1.0,3.0,3.0,High/ Medium,Lean,No,LW,11.0,0,Empoli,"Jun 30, 2019",6.1,170.0,64.0,64.0,64.0,64.0,65.0,65.0,65.0,64.0,65.0,65.0,65.0,62.0,58.0,58.0,58.0,62.0,43.0,43.0,43.0,43.0,43.0,40.0,36.0,36.0,36.0,40.0,43.0,65.0,65.0,65.0,62.0,73.0,64.0,48.0,53.0,75.0,67.0,54.0,74.0,58.0,68.0,63.0,63.0,55.0,58.0,59.0,39.0,20.0,65.0,60.0,71.0,55.0,15.0,18.0,16.0,12.0,13.0,7.0,10.0,8.0,0
D. Giorico,26,Italy,64,66,525000.0,1000.0,1756,Right,1.0,2.0,3.0,Low/ High,Lean,No,CM,8.0,"Aug 9, 2017",0,2021,5.1,154.0,55.0,55.0,55.0,59.0,58.0,58.0,58.0,59.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,61.0,63.0,62.0,62.0,62.0,63.0,62.0,60.0,60.0,60.0,62.0,57.0,34.0,54.0,68.0,55.0,63.0,62.0,60.0,64.0,64.0,66.0,67.0,71.0,59.0,72.0,54.0,70.0,72.0,62.0,58.0,51.0,63.0,56.0,66.0,59.0,68.0,65.0,57.0,59.0,7.0,8.0,15.0,7.0,11.0,€853K
F. Alastra,20,Italy,64,75,600000.0,1000.0,1095,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 1, 2015",0,2021,6.1,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,15.0,41.0,19.0,14.0,16.0,15.0,37.0,28.0,49.0,46.0,38.0,57.0,41.0,22.0,56.0,30.0,56.0,17.0,25.0,22.0,17.0,22.0,21.0,51.0,15.0,15.0,18.0,65.0,62.0,62.0,60.0,69.0,€1.1M
R. Marchizza,20,Italy,64,78,900000.0,6000.0,1489,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,19.0,0,Sassuolo,"Jun 30, 2019",6.2,176.0,47.0,47.0,47.0,52.0,48.0,48.0,48.0,52.0,50.0,50.0,50.0,54.0,53.0,53.0,53.0,54.0,62.0,61.0,61.0,61.0,62.0,62.0,63.0,63.0,63.0,62.0,66.0,27.0,59.0,62.0,26.0,57.0,29.0,22.0,61.0,60.0,53.0,64.0,55.0,62.0,60.0,27.0,71.0,53.0,69.0,31.0,52.0,67.0,41.0,31.0,34.0,62.0,65.0,66.0,64.0,15.0,11.0,10.0,12.0,7.0,0
G. Zampano,24,Italy,64,67,575000.0,1000.0,1734,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,RM,27.0,"Jan 3, 2017",0,2019,5.1,154.0,58.0,58.0,58.0,61.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,63.0,62.0,62.0,62.0,63.0,64.0,62.0,62.0,62.0,64.0,64.0,60.0,60.0,60.0,64.0,65.0,48.0,58.0,67.0,41.0,59.0,54.0,42.0,62.0,63.0,73.0,73.0,77.0,62.0,72.0,58.0,66.0,81.0,59.0,53.0,61.0,60.0,58.0,56.0,39.0,51.0,57.0,62.0,59.0,13.0,10.0,7.0,14.0,5.0,€934K
T. Berni,35,Italy,64,64,110000.0,5000.0,923,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,46.0,"Jul 5, 2017",0,2019,6.1,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,10.0,28.0,13.0,8.0,14.0,13.0,27.0,15.0,29.0,29.0,37.0,59.0,35.0,16.0,43.0,26.0,43.0,16.0,25.0,13.0,10.0,28.0,20.0,58.0,3.0,12.0,12.0,64.0,60.0,59.0,64.0,66.0,€187K
N. Fazzi,23,Italy,64,69,500000.0,4000.0,1733,Right,1.0,3.0,2.0,High/ Medium,Normal,No,LM,13.0,0,Atalanta,"Jun 30, 2019",6.0,172.0,56.0,56.0,56.0,59.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,62.0,61.0,61.0,61.0,62.0,64.0,62.0,62.0,62.0,64.0,63.0,60.0,60.0,60.0,63.0,61.0,31.0,51.0,64.0,53.0,62.0,54.0,53.0,57.0,67.0,64.0,70.0,65.0,61.0,67.0,59.0,76.0,91.0,69.0,52.0,61.0,62.0,65.0,53.0,48.0,60.0,64.0,55.0,56.0,6.0,11.0,9.0,10.0,6.0,0
G. Ruggiero,18,Italy,64,80,850000.0,1000.0,1722,Right,1.0,3.0,2.0,Medium/ High,Stocky,No,CDM,99.0,"Jul 1, 2016",0,2020,5.1,172.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,58.0,60.0,63.0,63.0,63.0,60.0,61.0,65.0,65.0,65.0,61.0,51.0,39.0,62.0,65.0,45.0,55.0,48.0,39.0,63.0,58.0,69.0,67.0,62.0,61.0,70.0,69.0,66.0,52.0,79.0,57.0,79.0,61.0,58.0,59.0,51.0,65.0,65.0,66.0,60.0,10.0,8.0,11.0,11.0,6.0,€1.9M
M. Legittimo,29,Italy,64,64,350000.0,1000.0,1611,Left,1.0,3.0,2.0,Medium/ High,Lean,No,LCB,18.0,"Aug 17, 2018",0,2020,6.0,168.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,55.0,54.0,54.0,54.0,58.0,56.0,56.0,56.0,58.0,63.0,61.0,61.0,61.0,63.0,63.0,62.0,62.0,62.0,63.0,59.0,35.0,58.0,60.0,31.0,51.0,48.0,34.0,57.0,60.0,70.0,75.0,57.0,64.0,63.0,46.0,59.0,76.0,68.0,25.0,70.0,62.0,57.0,46.0,41.0,62.0,64.0,60.0,61.0,15.0,11.0,10.0,9.0,9.0,€543K
L. Gonnelli,25,Italy,64,70,525000.0,1000.0,1333,Right,1.0,3.0,2.0,Medium/ High,Lean,No,CB,21.0,"Jul 1, 2011",0,2021,6.0,159.0,40.0,40.0,40.0,38.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0,41.0,44.0,44.0,44.0,41.0,54.0,57.0,57.0,57.0,54.0,56.0,62.0,62.0,62.0,56.0,25.0,19.0,59.0,54.0,20.0,37.0,22.0,21.0,56.0,47.0,63.0,55.0,40.0,62.0,63.0,39.0,67.0,58.0,78.0,31.0,65.0,60.0,13.0,14.0,26.0,47.0,58.0,67.0,66.0,9.0,14.0,7.0,10.0,8.0,€919K
P. Ceccaroni,22,Italy,64,70,525000.0,1000.0,1477,Left,1.0,3.0,2.0,Low/ Medium,Lean,No,CB,6.0,0,Spezia,"Jun 30, 2019",6.2,168.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0,48.0,45.0,45.0,45.0,51.0,48.0,48.0,48.0,51.0,60.0,57.0,57.0,57.0,60.0,62.0,63.0,63.0,63.0,62.0,55.0,31.0,65.0,53.0,27.0,45.0,32.0,27.0,47.0,54.0,72.0,73.0,54.0,57.0,59.0,29.0,62.0,66.0,66.0,24.0,60.0,62.0,38.0,30.0,37.0,59.0,67.0,64.0,64.0,12.0,9.0,12.0,9.0,15.0,0
G. Loiacono,26,Italy,64,64,400000.0,1000.0,1529,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,CB,6.0,"Jul 1, 2012",0,2021,6.0,170.0,48.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,54.0,53.0,53.0,53.0,54.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,56.0,25.0,46.0,59.0,30.0,50.0,44.0,27.0,55.0,55.0,64.0,63.0,43.0,62.0,62.0,42.0,79.0,73.0,63.0,19.0,70.0,67.0,63.0,35.0,34.0,50.0,65.0,63.0,65.0,14.0,11.0,5.0,13.0,7.0,€640K
A. Pinamonti,19,Italy,64,80,975000.0,6000.0,1464,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,ST,89.0,0,Inter,"Jun 30, 2019",6.2,159.0,63.0,63.0,63.0,58.0,60.0,60.0,60.0,58.0,57.0,57.0,57.0,55.0,50.0,50.0,50.0,55.0,39.0,37.0,37.0,37.0,39.0,37.0,36.0,36.0,36.0,37.0,40.0,69.0,65.0,53.0,51.0,63.0,43.0,43.0,36.0,67.0,54.0,53.0,64.0,59.0,64.0,65.0,65.0,48.0,66.0,60.0,37.0,16.0,63.0,45.0,65.0,56.0,15.0,19.0,19.0,14.0,10.0,15.0,7.0,11.0,0
E. Zambataro,19,Italy,64,74,600000.0,1000.0,1696,Left,1.0,4.0,3.0,High/ Medium,Lean,No,LB,14.0,"Jul 13, 2018",0,2020,5.1,143.0,53.0,53.0,53.0,60.0,58.0,58.0,58.0,60.0,59.0,59.0,59.0,62.0,60.0,60.0,60.0,62.0,63.0,60.0,60.0,60.0,63.0,62.0,57.0,57.0,57.0,62.0,64.0,32.0,51.0,61.0,51.0,65.0,58.0,47.0,57.0,63.0,77.0,71.0,68.0,61.0,64.0,49.0,70.0,78.0,47.0,48.0,58.0,56.0,57.0,61.0,45.0,58.0,64.0,57.0,59.0,14.0,14.0,11.0,11.0,7.0,€1.1M
F. Piovaccari,33,Italy,64,64,280000.0,3000.0,1594,Right,1.0,3.0,2.0,High/ High,Stocky,No,ST,9.0,"Aug 16, 2018",0,2019,5.11,170.0,63.0,63.0,63.0,57.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,55.0,52.0,52.0,52.0,55.0,45.0,46.0,46.0,46.0,45.0,44.0,48.0,48.0,48.0,44.0,48.0,61.0,62.0,53.0,72.0,56.0,61.0,49.0,35.0,59.0,53.0,56.0,48.0,69.0,66.0,65.0,73.0,43.0,85.0,56.0,59.0,41.0,73.0,53.0,67.0,78.0,19.0,39.0,28.0,9.0,12.0,5.0,12.0,7.0,€434K
A. Camigliano,23,Italy,64,70,525000.0,1000.0,1201,Right,1.0,3.0,2.0,Low/ High,Normal,No,CB,13.0,"Jul 1, 2017",0,2020,6.2,181.0,34.0,34.0,34.0,30.0,31.0,31.0,31.0,30.0,32.0,32.0,32.0,33.0,38.0,38.0,38.0,33.0,49.0,54.0,54.0,54.0,49.0,53.0,63.0,63.0,63.0,53.0,11.0,13.0,67.0,45.0,11.0,22.0,16.0,20.0,40.0,45.0,47.0,51.0,40.0,59.0,67.0,26.0,68.0,46.0,71.0,11.0,54.0,62.0,14.0,19.0,25.0,65.0,66.0,68.0,65.0,13.0,14.0,10.0,6.0,9.0,€919K
M. Vitale,20,Italy,64,73,700000.0,2000.0,1690,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,97.0,"Jan 1, 2018",0,2020,6.0,168.0,55.0,55.0,55.0,60.0,59.0,59.0,59.0,60.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,62.0,59.0,59.0,59.0,59.0,59.0,57.0,53.0,53.0,53.0,57.0,66.0,38.0,48.0,72.0,56.0,65.0,65.0,49.0,68.0,68.0,66.0,54.0,70.0,51.0,65.0,63.0,59.0,64.0,57.0,60.0,48.0,50.0,55.0,64.0,52.0,55.0,52.0,55.0,52.0,11.0,10.0,14.0,8.0,15.0,€1.4M
M. Di Piazza,30,Italy,64,64,425000.0,1000.0,1559,Right,1.0,3.0,2.0,High/ Low,Lean,No,ST,10.0,"Jul 6, 2018",0,2020,6.0,170.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,59.0,51.0,51.0,51.0,59.0,45.0,39.0,39.0,39.0,45.0,43.0,35.0,35.0,35.0,43.0,44.0,62.0,60.0,55.0,54.0,60.0,50.0,50.0,46.0,58.0,85.0,86.0,77.0,58.0,67.0,62.0,61.0,67.0,55.0,60.0,42.0,27.0,65.0,45.0,60.0,58.0,15.0,13.0,19.0,12.0,13.0,7.0,14.0,10.0,€659K
C. Agnelli,32,Italy,64,64,350000.0,1000.0,1795,Right,1.0,2.0,2.0,High/ High,Stocky,No,CM,4.0,"Jan 1, 2013",0,2020,5.9,154.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,62.0,58.0,60.0,60.0,60.0,58.0,57.0,56.0,56.0,56.0,57.0,66.0,52.0,57.0,60.0,66.0,60.0,68.0,67.0,66.0,65.0,62.0,54.0,67.0,64.0,70.0,62.0,60.0,69.0,60.0,67.0,69.0,63.0,61.0,67.0,67.0,59.0,51.0,56.0,36.0,16.0,13.0,11.0,8.0,15.0,€560K
A. Deiola,22,Italy,64,73,675000.0,6000.0,1707,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,8.0,0,Cagliari,"Jun 30, 2019",6.2,187.0,62.0,62.0,62.0,61.0,62.0,62.0,62.0,61.0,62.0,62.0,62.0,61.0,62.0,62.0,62.0,61.0,59.0,62.0,62.0,62.0,59.0,59.0,61.0,61.0,61.0,59.0,48.0,58.0,46.0,66.0,68.0,60.0,52.0,42.0,64.0,66.0,67.0,68.0,53.0,55.0,34.0,73.0,61.0,65.0,74.0,68.0,74.0,55.0,62.0,60.0,34.0,56.0,64.0,65.0,53.0,13.0,10.0,9.0,12.0,8.0,0
T. D'Orazio,28,Italy,64,64,350000.0,1000.0,1769,Left,1.0,2.0,3.0,High/ Medium,Normal,No,LM,11.0,"Jul 6, 2018",0,2020,6.1,165.0,61.0,61.0,61.0,62.0,60.0,60.0,60.0,62.0,59.0,59.0,59.0,62.0,58.0,58.0,58.0,62.0,63.0,59.0,59.0,59.0,63.0,62.0,59.0,59.0,59.0,62.0,62.0,60.0,52.0,62.0,50.0,66.0,65.0,60.0,59.0,66.0,73.0,74.0,62.0,63.0,71.0,60.0,75.0,79.0,58.0,60.0,59.0,44.0,57.0,35.0,60.0,67.0,60.0,62.0,66.0,11.0,11.0,6.0,9.0,12.0,€543K
I. Marconi,28,Italy,64,65,400000.0,1000.0,1375,Left,1.0,3.0,2.0,Low/ High,Normal,No,CB,15.0,"Jul 7, 2015",0,2021,6.0,176.0,42.0,42.0,42.0,39.0,40.0,40.0,40.0,39.0,41.0,41.0,41.0,42.0,48.0,48.0,48.0,42.0,55.0,59.0,59.0,59.0,55.0,57.0,62.0,62.0,62.0,57.0,24.0,25.0,59.0,62.0,29.0,27.0,29.0,29.0,51.0,57.0,45.0,59.0,35.0,61.0,62.0,40.0,77.0,59.0,61.0,19.0,60.0,63.0,25.0,28.0,45.0,52.0,61.0,70.0,62.0,8.0,10.0,13.0,14.0,6.0,€670K
A. Bruno,34,Italy,64,64,220000.0,1000.0,1641,Left,1.0,3.0,2.0,Medium/ High,Normal,No,CM,5.0,"Sep 1, 2017",0,2022,5.11,154.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,59.0,59.0,59.0,58.0,62.0,62.0,62.0,58.0,59.0,63.0,63.0,63.0,59.0,58.0,60.0,60.0,60.0,58.0,56.0,39.0,56.0,63.0,44.0,58.0,52.0,49.0,66.0,66.0,54.0,32.0,60.0,68.0,72.0,58.0,43.0,70.0,72.0,57.0,63.0,64.0,51.0,65.0,51.0,68.0,64.0,58.0,52.0,8.0,7.0,8.0,9.0,6.0,€341K
G. Scamacca,19,Italy,64,74,725000.0,6000.0,1535,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,10.0,0,Sassuolo,"Jun 30, 2019",6.5,176.0,63.0,63.0,63.0,57.0,61.0,61.0,61.0,57.0,60.0,60.0,60.0,55.0,54.0,54.0,54.0,55.0,41.0,44.0,44.0,44.0,41.0,40.0,44.0,44.0,44.0,40.0,22.0,66.0,69.0,60.0,57.0,64.0,51.0,70.0,40.0,69.0,54.0,54.0,58.0,56.0,37.0,68.0,70.0,54.0,74.0,64.0,47.0,24.0,56.0,59.0,55.0,59.0,50.0,17.0,18.0,12.0,10.0,11.0,7.0,12.0,0
G. Torromino,30,Italy,64,64,425000.0,1000.0,1626,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LW,11.0,"Aug 4, 2016",0,2019,5.9,159.0,61.0,61.0,61.0,64.0,63.0,63.0,63.0,64.0,62.0,62.0,62.0,63.0,57.0,57.0,57.0,63.0,49.0,45.0,45.0,45.0,49.0,45.0,37.0,37.0,37.0,45.0,58.0,58.0,46.0,59.0,60.0,70.0,59.0,62.0,56.0,67.0,82.0,72.0,73.0,62.0,73.0,70.0,47.0,72.0,61.0,62.0,45.0,28.0,53.0,55.0,63.0,62.0,24.0,20.0,16.0,8.0,8.0,13.0,12.0,12.0,€659K
M. Mancosu,33,Italy,64,64,280000.0,2000.0,1582,Right,1.0,3.0,2.0,Medium/ Medium,Normal,Yes,ST,21.0,"Jan 1, 2015",0,2019,5.1,165.0,63.0,63.0,63.0,60.0,61.0,61.0,61.0,60.0,59.0,59.0,59.0,58.0,51.0,51.0,51.0,58.0,43.0,40.0,40.0,40.0,43.0,41.0,39.0,39.0,39.0,41.0,51.0,65.0,60.0,55.0,65.0,59.0,57.0,48.0,34.0,61.0,69.0,68.0,63.0,59.0,66.0,69.0,76.0,50.0,65.0,61.0,55.0,20.0,65.0,57.0,66.0,58.0,29.0,20.0,18.0,7.0,12.0,6.0,12.0,14.0,€420K
L. Del Pinto,28,Italy,64,64,450000.0,1000.0,1596,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CM,4.0,"Jul 7, 2015",0,2021,5.11,172.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,59.0,63.0,63.0,63.0,59.0,60.0,63.0,63.0,63.0,60.0,59.0,58.0,58.0,58.0,59.0,52.0,45.0,50.0,69.0,36.0,62.0,34.0,40.0,67.0,63.0,46.0,52.0,61.0,65.0,68.0,56.0,36.0,77.0,66.0,49.0,64.0,61.0,56.0,60.0,41.0,52.0,60.0,55.0,58.0,5.0,13.0,8.0,14.0,7.0,€720K
A. Ingegneri,26,Italy,64,69,500000.0,1000.0,1449,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,13.0,"Jul 6, 2017",0,2021,6.1,172.0,42.0,42.0,42.0,40.0,39.0,39.0,39.0,40.0,39.0,39.0,39.0,42.0,43.0,43.0,43.0,42.0,56.0,56.0,56.0,56.0,56.0,59.0,63.0,63.0,63.0,59.0,39.0,21.0,61.0,49.0,37.0,30.0,38.0,29.0,40.0,44.0,59.0,65.0,57.0,59.0,71.0,51.0,71.0,62.0,66.0,25.0,65.0,61.0,26.0,33.0,41.0,60.0,67.0,68.0,66.0,10.0,13.0,10.0,7.0,8.0,€838K
D. Frattesi,18,Italy,64,81,925000.0,5000.0,1673,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,LCM,30.0,0,Sassuolo,"Jun 30, 2019",5.1,163.0,58.0,58.0,58.0,59.0,60.0,60.0,60.0,59.0,61.0,61.0,61.0,60.0,62.0,62.0,62.0,60.0,58.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,52.0,40.0,58.0,70.0,49.0,64.0,49.0,45.0,65.0,67.0,61.0,48.0,60.0,62.0,67.0,69.0,65.0,62.0,53.0,58.0,65.0,46.0,64.0,57.0,53.0,56.0,58.0,59.0,63.0,5.0,10.0,8.0,11.0,10.0,0
N. Siega,27,Italy,64,64,475000.0,1000.0,1808,Left,1.0,4.0,3.0,High/ Medium,Normal,No,CM,11.0,"Aug 14, 2017",0,2021,5.1,161.0,63.0,63.0,63.0,66.0,65.0,65.0,65.0,66.0,65.0,65.0,65.0,66.0,63.0,63.0,63.0,66.0,63.0,62.0,62.0,62.0,63.0,63.0,61.0,61.0,61.0,63.0,61.0,58.0,60.0,68.0,56.0,71.0,59.0,54.0,61.0,69.0,81.0,76.0,77.0,62.0,74.0,60.0,51.0,60.0,66.0,57.0,63.0,62.0,58.0,60.0,52.0,59.0,59.0,59.0,58.0,9.0,11.0,15.0,6.0,15.0,€736K
A. Corsi,29,Italy,64,64,450000.0,1000.0,1780,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RM,2.0,"Jan 29, 2014",0,2019,5.11,159.0,60.0,60.0,60.0,62.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,62.0,63.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,60.0,66.0,48.0,62.0,54.0,58.0,62.0,62.0,66.0,70.0,74.0,63.0,71.0,62.0,70.0,67.0,66.0,54.0,61.0,60.0,56.0,60.0,55.0,64.0,62.0,60.0,62.0,12.0,7.0,9.0,13.0,9.0,€698K
F. Dimarco,20,Italy,64,75,675000.0,7000.0,1648,Left,1.0,3.0,2.0,High/ Medium,Normal,No,LB,3.0,0,Inter,"Jun 30, 2019",5.9,165.0,50.0,50.0,50.0,56.0,54.0,54.0,54.0,56.0,55.0,55.0,55.0,59.0,57.0,57.0,57.0,59.0,63.0,60.0,60.0,60.0,63.0,63.0,61.0,61.0,61.0,63.0,65.0,29.0,58.0,60.0,33.0,62.0,60.0,68.0,56.0,61.0,67.0,68.0,52.0,59.0,71.0,33.0,57.0,68.0,58.0,29.0,62.0,58.0,54.0,57.0,66.0,59.0,62.0,66.0,66.0,9.0,8.0,12.0,7.0,7.0,0
M. Minesso,28,Italy,64,64,450000.0,1000.0,1650,Left,1.0,3.0,3.0,High/ Low,Normal,No,CAM,8.0,"Jul 4, 2018",0,2020,5.8,154.0,61.0,61.0,61.0,64.0,63.0,63.0,63.0,64.0,63.0,63.0,63.0,64.0,57.0,57.0,57.0,64.0,49.0,45.0,45.0,45.0,49.0,46.0,39.0,39.0,39.0,46.0,59.0,60.0,49.0,59.0,59.0,67.0,67.0,60.0,53.0,64.0,81.0,73.0,77.0,61.0,81.0,61.0,62.0,69.0,56.0,62.0,39.0,22.0,61.0,63.0,65.0,59.0,41.0,24.0,21.0,8.0,11.0,5.0,5.0,5.0,€698K
P. Frascatore,26,Italy,64,64,375000.0,1000.0,1668,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,LB,3.0,"Jul 1, 2018",0,2021,6.2,181.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0,57.0,55.0,55.0,55.0,57.0,63.0,61.0,61.0,61.0,63.0,63.0,62.0,62.0,62.0,63.0,63.0,45.0,53.0,64.0,33.0,59.0,59.0,53.0,51.0,61.0,67.0,65.0,66.0,53.0,61.0,63.0,55.0,75.0,68.0,35.0,70.0,60.0,45.0,41.0,48.0,58.0,63.0,64.0,65.0,7.0,16.0,15.0,10.0,15.0,€581K
P. Ghiglione,21,Italy,63,75,650000.0,2000.0,1655,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,RM,2.0,0,Genoa,"Jun 30, 2019",6.2,176.0,60.0,60.0,60.0,62.0,61.0,61.0,61.0,62.0,60.0,60.0,60.0,61.0,57.0,57.0,57.0,61.0,61.0,58.0,58.0,58.0,61.0,61.0,57.0,57.0,57.0,61.0,63.0,60.0,48.0,57.0,50.0,57.0,49.0,40.0,49.0,65.0,76.0,78.0,67.0,63.0,59.0,60.0,41.0,54.0,65.0,42.0,48.0,60.0,63.0,58.0,59.0,53.0,55.0,62.0,59.0,7.0,13.0,7.0,7.0,14.0,0
N. Zanellato,20,Italy,63,74,625000.0,1000.0,1659,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,CM,21.0,"Jul 9, 2018",0,2021,6.2,176.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,60.0,59.0,58.0,58.0,58.0,59.0,58.0,54.0,54.0,54.0,58.0,59.0,32.0,60.0,69.0,43.0,69.0,67.0,64.0,65.0,69.0,65.0,57.0,67.0,59.0,62.0,61.0,53.0,57.0,53.0,62.0,40.0,52.0,52.0,55.0,59.0,55.0,42.0,61.0,58.0,10.0,11.0,12.0,6.0,8.0,€1.1M
A. Arrigoni,29,Italy,63,63,290000.0,1000.0,1593,Right,1.0,2.0,2.0,Medium/ High,Normal,No,CM,6.0,"Jul 1, 2016",0,2019,5.7,148.0,49.0,49.0,49.0,55.0,54.0,54.0,54.0,55.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,57.0,60.0,62.0,62.0,62.0,60.0,59.0,56.0,56.0,56.0,59.0,48.0,28.0,35.0,67.0,46.0,61.0,45.0,40.0,62.0,63.0,61.0,59.0,57.0,67.0,83.0,60.0,42.0,69.0,44.0,41.0,72.0,64.0,45.0,57.0,55.0,50.0,54.0,62.0,54.0,10.0,8.0,9.0,15.0,10.0,€450K
