Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
J. Beste,19,Germany,61,77,475000.0,2000.0,1582,Left,1.0,3.0,3.0,High/ Medium,Lean,No,LB,39.0,"Jul 4, 2018",0,2021,5'9,141lbs,50+2,50+2,50+2,57+2,53+2,53+2,53+2,57+2,54+2,54+2,54+2,58+2,54+2,54+2,54+2,58+2,61+2,56+2,56+2,56+2,61+2,59+2,54+2,54+2,54+2,59+2,67.0,39.0,38.0,62.0,37.0,62.0,59.0,58.0,52.0,64.0,69.0,67.0,68.0,55.0,69.0,52.0,62.0,66.0,53.0,35.0,47.0,53.0,46.0,41.0,38.0,45.0,56.0,58.0,59.0,13.0,8.0,7.0,14.0,8.0,€1.1M,Defender,16-21
M. Engelhardt,25,Germany,61,66,240000.0,1000.0,1085,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 1, 2015",0,2020,6'3,194lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,13.0,18.0,23.0,13.0,18.0,13.0,16.0,23.0,19.0,48.0,43.0,39.0,48.0,43.0,24.0,51.0,38.0,79.0,15.0,17.0,24.0,18.0,30.0,19.0,30.0,26.0,20.0,19.0,63.0,58.0,63.0,62.0,64.0,€366K,Goalkeeper,22-25
Y. Bisseck,17,Germany,61,82,500000.0,1000.0,1385,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,40.0,"Jul 1, 2017",0,2022,6'4,183lbs,43+2,43+2,43+2,42+2,41+2,41+2,41+2,42+2,42+2,42+2,42+2,43+2,45+2,45+2,45+2,43+2,53+2,54+2,54+2,54+2,53+2,56+2,60+2,60+2,60+2,56+2,32.0,29.0,60.0,50.0,33.0,39.0,38.0,35.0,39.0,48.0,62.0,60.0,49.0,52.0,46.0,42.0,65.0,61.0,74.0,28.0,45.0,58.0,28.0,35.0,49.0,49.0,59.0,68.0,62.0,8.0,7.0,8.0,5.0,11.0,€1.3M,Defender,16-21
L. Dietz,21,Germany,61,73,400000.0,3000.0,1492,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,LDM,22.0,0,1. FC Union Berlin,"Jun 30, 2019",6'3,174lbs,49+2,49+2,49+2,49+2,50+2,50+2,50+2,49+2,51+2,51+2,51+2,52+2,54+2,54+2,54+2,52+2,57+2,59+2,59+2,59+2,57+2,57+2,59+2,59+2,59+2,57+2,43.0,29.0,61.0,63.0,34.0,52.0,32.0,35.0,57.0,57.0,59.0,61.0,54.0,61.0,53.0,56.0,36.0,64.0,69.0,37.0,65.0,60.0,37.0,46.0,38.0,41.0,57.0,61.0,54.0,14.0,7.0,14.0,13.0,13.0,0,Midfielder,16-21
S. Kopp,23,Germany,61,69,325000.0,2000.0,1212,Right,1.0,2.0,2.0,Medium/ High,Lean,No,CB,13.0,"Jul 1, 2014",0,2019,6'6,194lbs,39+2,39+2,39+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,37+2,40+2,41+2,41+2,41+2,40+2,50+2,52+2,52+2,52+2,50+2,52+2,59+2,59+2,59+2,52+2,40.0,18.0,64.0,49.0,23.0,32.0,27.0,22.0,35.0,48.0,53.0,36.0,31.0,57.0,29.0,34.0,39.0,51.0,89.0,15.0,57.0,52.0,26.0,33.0,30.0,43.0,62.0,60.0,56.0,12.0,8.0,5.0,6.0,13.0,€569K,Defender,22-25
L. Cueto,22,Germany,61,69,375000.0,1000.0,1601,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,37.0,"Jul 1, 2017",0,2019,5'9,141lbs,57+2,57+2,57+2,62+2,60+2,60+2,60+2,62+2,59+2,59+2,59+2,60+2,51+2,51+2,51+2,60+2,50+2,42+2,42+2,42+2,50+2,48+2,39+2,39+2,39+2,48+2,53.0,52.0,45.0,52.0,56.0,66.0,56.0,53.0,40.0,63.0,91.0,85.0,85.0,57.0,82.0,63.0,72.0,56.0,32.0,61.0,39.0,25.0,55.0,51.0,56.0,62.0,38.0,30.0,35.0,9.0,14.0,12.0,6.0,11.0,€619K,Midfielder,22-25
C. Köppel,23,Germany,61,65,270000.0,1000.0,1628,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,LB,11.0,"Jul 1, 2017",0,2019,6'0,174lbs,56+2,56+2,56+2,57+2,55+2,55+2,55+2,57+2,55+2,55+2,55+2,57+2,55+2,55+2,55+2,57+2,60+2,57+2,57+2,57+2,60+2,59+2,58+2,58+2,58+2,59+2,61.0,56.0,53.0,54.0,41.0,55.0,37.0,41.0,51.0,59.0,65.0,67.0,66.0,61.0,60.0,61.0,67.0,74.0,63.0,58.0,62.0,57.0,44.0,51.0,42.0,46.0,54.0,61.0,56.0,8.0,5.0,12.0,13.0,13.0,€412K,Defender,22-25
B. Kindsvater,25,Germany,61,64,325000.0,2000.0,1504,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,RM,16.0,"Jul 1, 2017",0,2020,5'9,148lbs,55+2,55+2,55+2,60+2,58+2,58+2,58+2,60+2,58+2,58+2,58+2,60+2,52+2,52+2,52+2,60+2,48+2,43+2,43+2,43+2,48+2,44+2,35+2,35+2,35+2,44+2,59.0,58.0,31.0,58.0,46.0,60.0,47.0,56.0,54.0,59.0,75.0,77.0,71.0,63.0,70.0,56.0,57.0,64.0,45.0,49.0,48.0,21.0,55.0,48.0,52.0,51.0,41.0,16.0,21.0,5.0,13.0,9.0,10.0,10.0,€496K,Midfielder,22-25
J. Lorch,22,Germany,61,66,290000.0,1000.0,1597,Right,1.0,4.0,2.0,High/ High,Lean,No,RB,24.0,"Jul 1, 2017",0,2019,6'2,174lbs,52+2,52+2,52+2,54+2,53+2,53+2,53+2,54+2,54+2,54+2,54+2,57+2,56+2,56+2,56+2,57+2,61+2,59+2,59+2,59+2,61+2,61+2,59+2,59+2,59+2,61+2,58.0,34.0,58.0,58.0,44.0,57.0,44.0,36.0,50.0,61.0,63.0,66.0,58.0,55.0,56.0,51.0,57.0,86.0,71.0,41.0,60.0,59.0,50.0,51.0,52.0,48.0,57.0,60.0,59.0,7.0,9.0,10.0,9.0,10.0,€442K,Defender,22-25
B. Ziegenbein,32,Germany,61,61,200000.0,1000.0,1712,Right,1.0,5.0,3.0,High/ Medium,Stocky,No,RM,36.0,"Aug 5, 2016",0,2019,5'9,159lbs,60+2,60+2,60+2,62+2,60+2,60+2,60+2,62+2,60+2,60+2,60+2,59+2,54+2,54+2,54+2,59+2,50+2,49+2,49+2,49+2,50+2,48+2,48+2,48+2,48+2,48+2,61.0,58.0,46.0,59.0,61.0,64.0,66.0,64.0,54.0,63.0,70.0,78.0,77.0,54.0,83.0,71.0,70.0,33.0,70.0,59.0,70.0,41.0,56.0,55.0,61.0,60.0,38.0,34.0,38.0,13.0,16.0,8.0,15.0,6.0,€290K,Midfielder,31-35
M. Barnofsky,23,Germany,61,66,290000.0,1000.0,1364,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,23.0,"Jul 4, 2018",0,2021,6'3,179lbs,43+2,43+2,43+2,38+2,39+2,39+2,39+2,38+2,38+2,38+2,38+2,39+2,42+2,42+2,42+2,39+2,49+2,52+2,52+2,52+2,49+2,52+2,59+2,59+2,59+2,52+2,28.0,30.0,62.0,45.0,24.0,30.0,25.0,22.0,35.0,46.0,55.0,54.0,51.0,44.0,45.0,58.0,72.0,68.0,78.0,34.0,80.0,55.0,24.0,34.0,38.0,57.0,50.0,64.0,57.0,10.0,13.0,14.0,7.0,12.0,€471K,Defender,22-25
M. Funk,22,Germany,61,70,290000.0,1000.0,936,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jul 1, 2016",0,2020,6'2,194lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,12.0,20.0,7.0,12.0,10.0,13.0,17.0,13.0,39.0,38.0,37.0,56.0,40.0,14.0,59.0,28.0,61.0,11.0,27.0,14.0,8.0,28.0,19.0,31.0,15.0,9.0,10.0,61.0,59.0,61.0,58.0,62.0,€508K,Goalkeeper,22-25
B. Koglin,21,Germany,61,70,350000.0,2000.0,1350,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,35.0,"Oct 27, 2016",0,2019,6'1,174lbs,39+2,39+2,39+2,43+2,40+2,40+2,40+2,43+2,42+2,42+2,42+2,45+2,45+2,45+2,45+2,45+2,55+2,54+2,54+2,54+2,55+2,57+2,59+2,59+2,59+2,57+2,49.0,17.0,58.0,52.0,20.0,36.0,30.0,21.0,45.0,54.0,66.0,69.0,60.0,56.0,57.0,30.0,79.0,54.0,69.0,22.0,52.0,56.0,19.0,38.0,24.0,56.0,60.0,64.0,54.0,14.0,6.0,5.0,8.0,6.0,€630K,Defender,16-21
D. Tuma,22,Germany,61,68,350000.0,1000.0,1469,Left,1.0,3.0,2.0,High/ Low,Lean,No,LM,11.0,"Jul 1, 2018",0,2020,5'10,154lbs,55+2,55+2,55+2,60+2,57+2,57+2,57+2,60+2,57+2,57+2,57+2,60+2,51+2,51+2,51+2,60+2,47+2,41+2,41+2,41+2,47+2,44+2,36+2,36+2,36+2,44+2,59.0,52.0,36.0,58.0,47.0,66.0,39.0,38.0,49.0,60.0,85.0,86.0,73.0,43.0,72.0,58.0,64.0,60.0,58.0,43.0,30.0,24.0,54.0,47.0,46.0,51.0,25.0,28.0,25.0,7.0,7.0,8.0,10.0,12.0,€578K,Midfielder,22-25
M. Awoudja,20,Germany,61,72,375000.0,6000.0,1430,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,45.0,"Aug 2, 2018",0,2021,6'2,190lbs,46+2,46+2,46+2,42+2,43+2,43+2,43+2,42+2,44+2,44+2,44+2,45+2,48+2,48+2,48+2,45+2,53+2,55+2,55+2,55+2,53+2,56+2,60+2,60+2,60+2,56+2,29.0,31.0,72.0,57.0,38.0,34.0,28.0,32.0,53.0,43.0,66.0,68.0,53.0,52.0,48.0,46.0,75.0,63.0,72.0,27.0,53.0,57.0,30.0,47.0,42.0,51.0,53.0,61.0,63.0,8.0,7.0,9.0,5.0,8.0,€694K,Defender,16-21
S. Brodersen,21,Germany,61,71,325000.0,2000.0,1017,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,33.0,"Jul 1, 2015",0,2021,6'2,183lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,16.0,18.0,26.0,13.0,14.0,13.0,18.0,24.0,21.0,42.0,43.0,38.0,57.0,38.0,18.0,51.0,29.0,57.0,15.0,22.0,16.0,12.0,30.0,24.0,24.0,14.0,17.0,16.0,60.0,59.0,56.0,60.0,65.0,€585K,Goalkeeper,16-21
P. Will,19,Germany,61,77,525000.0,5000.0,1627,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,CM,28.0,"Sep 4, 2018",0,2021,6'1,170lbs,53+2,53+2,53+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,57+2,59+2,59+2,59+2,57+2,59+2,61+2,61+2,61+2,59+2,59+2,61+2,61+2,61+2,59+2,51.0,41.0,58.0,72.0,36.0,60.0,48.0,49.0,65.0,59.0,58.0,62.0,63.0,56.0,61.0,60.0,60.0,59.0,67.0,42.0,62.0,55.0,42.0,57.0,48.0,52.0,60.0,63.0,65.0,10.0,10.0,11.0,10.0,7.0,€1.2M,Midfielder,16-21
A. Yildirim,23,Germany,61,67,350000.0,1000.0,1441,Right,1.0,3.0,2.0,High/ Medium,Normal,No,ST,18.0,"Jul 1, 2018",0,2019,5'11,165lbs,60+2,60+2,60+2,57+2,59+2,59+2,59+2,57+2,56+2,56+2,56+2,55+2,49+2,49+2,49+2,55+2,40+2,37+2,37+2,37+2,40+2,38+2,33+2,33+2,33+2,38+2,31.0,60.0,55.0,52.0,54.0,58.0,43.0,31.0,34.0,60.0,75.0,73.0,59.0,58.0,67.0,71.0,60.0,63.0,55.0,58.0,45.0,17.0,58.0,49.0,65.0,43.0,16.0,18.0,10.0,11.0,5.0,11.0,8.0,11.0,€578K,Attacker,22-25
F. Dornebusch,23,Germany,61,67,250000.0,2000.0,1048,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,32.0,"Aug 6, 2013",0,2019,6'4,196lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,18.0,14.0,28.0,19.0,17.0,15.0,14.0,20.0,19.0,40.0,42.0,31.0,50.0,42.0,20.0,53.0,29.0,78.0,14.0,19.0,25.0,19.0,31.0,21.0,28.0,28.0,19.0,12.0,63.0,56.0,53.0,63.0,63.0,€450K,Goalkeeper,22-25
K. Koussou,26,Germany,61,62,300000.0,2000.0,1612,Right,1.0,4.0,3.0,High/ Medium,Lean,No,RM,31.0,"Jul 1, 2016",0,2019,5'7,141lbs,53+2,53+2,53+2,59+2,57+2,57+2,57+2,59+2,57+2,57+2,57+2,59+2,53+2,53+2,53+2,59+2,56+2,50+2,50+2,50+2,56+2,55+2,47+2,47+2,47+2,55+2,54.0,42.0,36.0,60.0,55.0,64.0,62.0,45.0,50.0,56.0,80.0,79.0,91.0,62.0,90.0,48.0,68.0,62.0,36.0,36.0,49.0,38.0,63.0,42.0,41.0,64.0,44.0,49.0,58.0,10.0,12.0,11.0,11.0,8.0,€458K,Midfielder,26-30
J. Mäder,21,Germany,61,69,375000.0,1000.0,1518,Right,1.0,4.0,3.0,Medium/ Medium,Stocky,No,RM,7.0,"Jul 1, 2018",0,2020,5'10,154lbs,57+2,57+2,57+2,60+2,58+2,58+2,58+2,60+2,56+2,56+2,56+2,60+2,50+2,50+2,50+2,60+2,50+2,43+2,43+2,43+2,50+2,47+2,40+2,40+2,40+2,47+2,58.0,57.0,40.0,54.0,42.0,61.0,43.0,37.0,41.0,62.0,84.0,87.0,76.0,47.0,77.0,62.0,65.0,73.0,57.0,46.0,41.0,24.0,53.0,48.0,52.0,50.0,38.0,32.0,25.0,6.0,11.0,6.0,6.0,7.0,€619K,Midfielder,16-21
T. Bonga,21,Germany,61,69,375000.0,1000.0,1457,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,32.0,"Jul 1, 2018",0,2019,6'5,196lbs,60+2,60+2,60+2,57+2,58+2,58+2,58+2,57+2,55+2,55+2,55+2,56+2,49+2,49+2,49+2,56+2,46+2,43+2,43+2,43+2,46+2,44+2,44+2,44+2,44+2,44+2,37.0,55.0,63.0,54.0,43.0,67.0,31.0,28.0,27.0,64.0,77.0,78.0,54.0,58.0,44.0,60.0,64.0,67.0,84.0,51.0,54.0,20.0,46.0,44.0,51.0,49.0,37.0,29.0,19.0,11.0,11.0,9.0,11.0,9.0,€619K,Attacker,16-21
L. Daschner,19,Germany,61,75,550000.0,1000.0,1571,Right,1.0,4.0,2.0,Medium/ Medium,Normal,No,CAM,13.0,"Jul 1, 2017",0,2020,6'0,150lbs,54+2,54+2,54+2,59+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,57+2,57+2,57+2,59+2,54+2,54+2,54+2,54+2,54+2,52+2,50+2,50+2,50+2,52+2,51.0,49.0,39.0,65.0,48.0,59.0,44.0,38.0,53.0,61.0,72.0,72.0,74.0,55.0,76.0,51.0,69.0,59.0,60.0,49.0,50.0,53.0,55.0,60.0,35.0,51.0,59.0,37.0,33.0,6.0,14.0,7.0,11.0,7.0,€1.2M,Midfielder,16-21
M. Rodas,21,Germany,61,69,375000.0,1000.0,1547,Left,1.0,4.0,3.0,Medium/ Medium,Stocky,No,LM,11.0,"Jul 1, 2018",0,2020,5'7,143lbs,50+2,50+2,50+2,59+2,55+2,55+2,55+2,59+2,57+2,57+2,57+2,59+2,53+2,53+2,53+2,59+2,54+2,49+2,49+2,49+2,54+2,52+2,44+2,44+2,44+2,52+2,58.0,41.0,33.0,61.0,44.0,67.0,52.0,41.0,45.0,67.0,79.0,77.0,92.0,47.0,91.0,46.0,58.0,68.0,40.0,36.0,50.0,35.0,44.0,51.0,45.0,48.0,44.0,42.0,43.0,5.0,9.0,9.0,13.0,14.0,€619K,Midfielder,16-21
M. Thalhammer,20,Germany,61,72,425000.0,3000.0,1567,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CM,20.0,0,FC Ingolstadt 04,"Jun 30, 2019",6'3,181lbs,53+2,53+2,53+2,54+2,54+2,54+2,54+2,54+2,56+2,56+2,56+2,56+2,59+2,59+2,59+2,56+2,58+2,60+2,60+2,60+2,58+2,57+2,59+2,59+2,59+2,57+2,53.0,32.0,62.0,67.0,38.0,57.0,44.0,42.0,66.0,65.0,53.0,55.0,53.0,58.0,51.0,57.0,54.0,65.0,74.0,49.0,58.0,59.0,48.0,52.0,40.0,48.0,54.0,56.0,53.0,9.0,11.0,11.0,6.0,15.0,0,Midfielder,16-21
J. Hildebrandt,21,Germany,61,68,300000.0,1000.0,1658,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CDM,21.0,"Jul 1, 2018",0,2020,6'0,168lbs,55+2,55+2,55+2,55+2,56+2,56+2,56+2,55+2,57+2,57+2,57+2,56+2,57+2,57+2,57+2,56+2,58+2,59+2,59+2,59+2,58+2,58+2,59+2,59+2,59+2,58+2,34.0,48.0,55.0,61.0,39.0,59.0,64.0,62.0,56.0,63.0,66.0,68.0,67.0,60.0,68.0,58.0,70.0,73.0,66.0,45.0,54.0,58.0,44.0,54.0,41.0,54.0,58.0,58.0,57.0,12.0,14.0,14.0,7.0,5.0,€495K,Midfielder,16-21
D. Lanius,21,Germany,61,69,325000.0,1000.0,1353,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,36.0,"Jul 1, 2018",0,2020,6'5,187lbs,43+2,43+2,43+2,39+2,39+2,39+2,39+2,39+2,39+2,39+2,39+2,41+2,43+2,43+2,43+2,41+2,52+2,53+2,53+2,53+2,52+2,55+2,60+2,60+2,60+2,55+2,37.0,21.0,66.0,40.0,31.0,31.0,23.0,25.0,45.0,43.0,55.0,64.0,51.0,60.0,41.0,56.0,33.0,59.0,85.0,38.0,66.0,54.0,19.0,41.0,31.0,51.0,55.0,63.0,63.0,13.0,14.0,13.0,12.0,5.0,€536K,Defender,16-21
N. Heidemann,23,Germany,61,66,280000.0,1000.0,1563,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,LB,33.0,"Jul 1, 2018",0,2020,6'1,176lbs,51+2,51+2,51+2,53+2,51+2,51+2,51+2,53+2,51+2,51+2,51+2,55+2,52+2,52+2,52+2,55+2,60+2,57+2,57+2,57+2,60+2,60+2,59+2,59+2,59+2,60+2,60.0,38.0,55.0,55.0,37.0,58.0,41.0,36.0,54.0,56.0,72.0,73.0,61.0,57.0,54.0,50.0,63.0,69.0,71.0,39.0,61.0,57.0,37.0,41.0,42.0,41.0,56.0,59.0,58.0,8.0,10.0,13.0,8.0,14.0,€427K,Defender,22-25
P. Hercher,22,Germany,61,67,350000.0,1000.0,1559,Right,1.0,3.0,2.0,High/ High,Normal,No,RM,23.0,"Jul 1, 2018",0,2020,6'0,179lbs,60+2,60+2,60+2,60+2,59+2,59+2,59+2,60+2,58+2,58+2,58+2,60+2,54+2,54+2,54+2,60+2,50+2,48+2,48+2,48+2,50+2,48+2,44+2,44+2,44+2,48+2,60.0,62.0,42.0,61.0,49.0,59.0,60.0,36.0,50.0,60.0,69.0,74.0,63.0,56.0,64.0,63.0,37.0,62.0,73.0,57.0,64.0,30.0,63.0,46.0,50.0,45.0,33.0,37.0,32.0,6.0,8.0,15.0,10.0,8.0,€578K,Midfielder,22-25
R. Wulle,24,Germany,61,68,260000.0,1000.0,1004,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,33.0,"Jul 1, 2015",0,2019,6'2,185lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,12.0,17.0,22.0,12.0,10.0,13.0,19.0,20.0,22.0,44.0,48.0,33.0,59.0,48.0,18.0,55.0,32.0,73.0,11.0,21.0,19.0,11.0,18.0,22.0,25.0,14.0,10.0,12.0,60.0,60.0,57.0,59.0,62.0,€468K,Goalkeeper,22-25
M. Reule,24,Germany,61,67,250000.0,1000.0,987,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,No,GK,21.0,"Jul 1, 2017",0,2021,6'2,185lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,15.0,15.0,27.0,18.0,14.0,19.0,15.0,21.0,22.0,34.0,35.0,33.0,63.0,22.0,26.0,42.0,21.0,51.0,14.0,17.0,24.0,13.0,50.0,29.0,58.0,10.0,12.0,10.0,64.0,57.0,59.0,55.0,62.0,€413K,Goalkeeper,22-25
J. Vagnoman,17,Germany,61,83,500000.0,1000.0,1484,Right,1.0,4.0,2.0,High/ Medium,Normal,No,LB,27.0,"Mar 10, 2018",0,2021,6'2,190lbs,46+2,46+2,46+2,54+2,50+2,50+2,50+2,54+2,52+2,52+2,52+2,56+2,51+2,51+2,51+2,56+2,61+2,56+2,56+2,56+2,61+2,59+2,56+2,56+2,56+2,59+2,57.0,30.0,38.0,63.0,25.0,64.0,39.0,25.0,39.0,61.0,76.0,80.0,69.0,58.0,68.0,31.0,56.0,72.0,73.0,28.0,56.0,54.0,32.0,36.0,32.0,50.0,54.0,57.0,54.0,12.0,13.0,14.0,10.0,8.0,€1.3M,Defender,16-21
M. Wintzheimer,19,Germany,61,77,550000.0,2000.0,1448,Right,1.0,5.0,2.0,Medium/ Medium,Lean,No,ST,19.0,"Jul 1, 2018",0,2022,5'11,170lbs,59+2,59+2,59+2,54+2,56+2,56+2,56+2,54+2,53+2,53+2,53+2,52+2,47+2,47+2,47+2,52+2,40+2,39+2,39+2,39+2,40+2,39+2,38+2,38+2,38+2,39+2,29.0,67.0,57.0,53.0,52.0,55.0,38.0,33.0,31.0,58.0,65.0,67.0,71.0,50.0,68.0,63.0,68.0,63.0,68.0,56.0,51.0,20.0,55.0,40.0,55.0,47.0,22.0,27.0,17.0,5.0,9.0,12.0,12.0,11.0,€1.2M,Attacker,16-21
P. Pfeiffer,18,Germany,61,79,475000.0,1000.0,1342,Right,1.0,5.0,2.0,Medium/ Medium,Lean,No,CB,36.0,"Nov 2, 2017",0,2021,6'5,201lbs,43+2,43+2,43+2,42+2,41+2,41+2,41+2,42+2,41+2,41+2,41+2,44+2,44+2,44+2,44+2,44+2,53+2,54+2,54+2,54+2,53+2,55+2,59+2,59+2,59+2,55+2,34.0,23.0,63.0,55.0,32.0,49.0,29.0,28.0,39.0,53.0,56.0,61.0,42.0,52.0,36.0,47.0,54.0,55.0,72.0,26.0,55.0,56.0,17.0,27.0,43.0,51.0,58.0,64.0,60.0,13.0,11.0,10.0,11.0,11.0,€1.1M,Defender,16-21
D. Lippert,22,Germany,61,70,325000.0,3000.0,1473,Left,1.0,3.0,2.0,Medium/ Medium,Lean,No,LB,34.0,"Jan 29, 2017",0,2019,5'8,139lbs,43+2,43+2,43+2,52+2,47+2,47+2,47+2,52+2,49+2,49+2,49+2,52+2,49+2,49+2,49+2,52+2,59+2,54+2,54+2,54+2,59+2,59+2,55+2,55+2,55+2,59+2,62.0,25.0,42.0,55.0,23.0,54.0,49.0,26.0,36.0,62.0,68.0,65.0,75.0,54.0,79.0,33.0,76.0,61.0,35.0,42.0,56.0,59.0,37.0,36.0,28.0,43.0,60.0,64.0,59.0,8.0,10.0,14.0,15.0,5.0,€650K,Defender,22-25
K. Scheidhauer,26,Germany,61,61,280000.0,1000.0,1547,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,9.0,"Jan 1, 2018",0,2019,6'3,187lbs,60+2,60+2,60+2,55+2,56+2,56+2,56+2,55+2,54+2,54+2,54+2,54+2,50+2,50+2,50+2,54+2,47+2,45+2,45+2,45+2,47+2,47+2,46+2,46+2,46+2,47+2,45.0,60.0,59.0,48.0,56.0,55.0,41.0,30.0,46.0,53.0,64.0,72.0,60.0,52.0,55.0,70.0,58.0,68.0,78.0,56.0,60.0,30.0,60.0,50.0,57.0,53.0,22.0,45.0,39.0,11.0,12.0,11.0,13.0,11.0,€406K,Attacker,26-30
J. Jesgarzewski,24,Germany,61,66,280000.0,1000.0,1559,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,3.0,"Jul 21, 2014",0,2019,5'11,165lbs,50+2,50+2,50+2,53+2,52+2,52+2,52+2,53+2,54+2,54+2,54+2,55+2,56+2,56+2,56+2,55+2,59+2,59+2,59+2,59+2,59+2,59+2,57+2,57+2,57+2,59+2,49.0,40.0,50.0,67.0,38.0,46.0,43.0,45.0,56.0,61.0,70.0,70.0,65.0,58.0,68.0,44.0,61.0,71.0,62.0,35.0,47.0,57.0,39.0,53.0,43.0,59.0,60.0,59.0,55.0,12.0,9.0,6.0,8.0,12.0,€427K,Defender,22-25
T. Jacobsen,21,Germany,61,70,325000.0,3000.0,1599,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,LB,36.0,"Jul 1, 2018",0,2021,6'0,168lbs,56+2,56+2,56+2,59+2,57+2,57+2,57+2,59+2,57+2,57+2,57+2,60+2,58+2,58+2,58+2,60+2,61+2,59+2,59+2,59+2,61+2,59+2,57+2,57+2,57+2,59+2,65.0,47.0,45.0,62.0,40.0,60.0,28.0,33.0,57.0,64.0,67.0,67.0,66.0,64.0,60.0,60.0,61.0,69.0,67.0,40.0,67.0,59.0,55.0,48.0,43.0,50.0,60.0,54.0,47.0,11.0,9.0,12.0,6.0,6.0,€618K,Defender,16-21
E. Bekiroglu,22,Germany,61,66,325000.0,1000.0,1607,Right,1.0,2.0,2.0,Medium/ Low,Normal,No,CAM,20.0,"Jul 1, 2018",0,2020,6'1,168lbs,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,59+2,59+2,59+2,58+2,56+2,56+2,56+2,58+2,49+2,49+2,49+2,49+2,49+2,47+2,46+2,46+2,46+2,47+2,42.0,60.0,47.0,61.0,57.0,65.0,52.0,49.0,54.0,61.0,65.0,68.0,70.0,59.0,66.0,66.0,58.0,61.0,73.0,58.0,55.0,36.0,58.0,49.0,55.0,61.0,32.0,41.0,32.0,11.0,11.0,12.0,12.0,11.0,€496K,Midfielder,22-25
T. Warschewski,20,Germany,61,72,450000.0,1000.0,1500,Right,1.0,3.0,2.0,Medium/ Low,Normal,No,ST,16.0,"Jul 1, 2016",0,2020,6'2,176lbs,60+2,60+2,60+2,56+2,57+2,57+2,57+2,56+2,54+2,54+2,54+2,54+2,48+2,48+2,48+2,54+2,41+2,39+2,39+2,39+2,41+2,39+2,39+2,39+2,39+2,39+2,37.0,65.0,60.0,44.0,51.0,55.0,48.0,40.0,39.0,60.0,63.0,70.0,69.0,59.0,65.0,63.0,67.0,60.0,70.0,59.0,50.0,23.0,57.0,48.0,60.0,57.0,35.0,14.0,13.0,7.0,14.0,13.0,14.0,8.0,€743K,Attacker,16-21
